id,type,createdAt,user,venue,canonicalUrl,lang,text,photo
529502f011d276ae802872e9,user,1385497328.0,"{'id': '51378315', 'firstName': 'Victor', 'lastName': 'V', 'photo': {'prefix': 'https://fastly.4sqi.net/img/user/', 'suffix': '/3KUXVZFAIPMCXPMX.jpg'}}",515f6ca7e4b05dd47844f26a,https://foursquare.com/item/529502f011d276ae802872e9,es,Mut buena cerveza,
5e3123394d5f1e0006f599b5,user,1580278585.0,"{'id': '88562313', 'firstName': 'Milanesas', 'lastName': 'G', 'photo': {'prefix': 'https://fastly.4sqi.net/img/user/', 'suffix': '/88562313_-MDskflc_8qU7KZiNS0WMJOT9zCycBjrggVAASy9abiadZ_ruuRMW2azTNQAayssxQelyBT7t.jpg'}}",52c1f327498e9a0699424f35,https://foursquare.com/item/5e3123394d5f1e0006f599b5,es,Próximamente nuestro nuevo menú va a cambiar no se lo pueden perder!!!!❤️,"{'id': '5e3122d810d4010007ec5dde', 'createdAt': 1580278488, 'source': {'name': 'Foursquare for iOS', 'url': 'https://foursquare.com/download/#/iphone'}, 'prefix': 'https://fastly.4sqi.net/img/general/', 'suffix': '/88562313_GLHpZ4SXhHBR2B1FCaqPXDj-6szqDAs_FNauI_tROgs.jpg', 'width': 1440, 'height': 1920, 'visibility': 'public'}"
59e59ab1d69ed0360364651a,user,1508219569.0,"{'id': '88562313', 'firstName': 'Milanesas', 'lastName': 'G', 'photo': {'prefix': 'https://fastly.4sqi.net/img/user/', 'suffix': '/88562313_-MDskflc_8qU7KZiNS0WMJOT9zCycBjrggVAASy9abiadZ_ruuRMW2azTNQAayssxQelyBT7t.jpg'}}",52c1f327498e9a0699424f35,https://foursquare.com/item/59e59ab1d69ed0360364651a,es,"Las milanesas, el molcajete, las alitas, los nachos, los cortes, los desayunos y las cervezas",
5b3edbfc7cd14c00447e18b4,user,1530846204.0,"{'id': '62726127', 'firstName': 'Marquito', 'photo': {'prefix': 'https://fastly.4sqi.net/img/user/', 'suffix': '/62726127_aphgXmAE_tgel5LVhduUd8y9wQH_6loa0fP3VLt1BBgeTqJBXRSWg2O-k0gLI5Flvq6FZNyEB.jpg'}}",51b91e66498e8e3967d7ec62,https://foursquare.com/item/5b3edbfc7cd14c00447e18b4,es,"Muy rico las micheladas, lo malo es que hay mucho chaca en la zona",
58434f2afc5a5f175622a2a9,user,1480806186.0,"{'id': '17503210', 'firstName': 'Esternocleidomastoideo', 'photo': {'prefix': 'https://fastly.4sqi.net/img/user/', 'suffix': '/17503210-TOSMNWEFUQ4MGKAX.jpg'}}",51b91e66498e8e3967d7ec62,https://foursquare.com/item/58434f2afc5a5f175622a2a9,es,"A todos los que sienten que los roban en la zona les falta barrio, sí hay indigentes y demás pero están en su pedo, además es parte de la Alameda; una de las zonas más llenas de policía en la CDMX!!",
5e56e6fe98f31d00065167f6,user,1582753534.0,"{'id': '74790151', 'firstName': 'Cesar Augusto', 'lastName': 'R', 'photo': {'prefix': 'https://fastly.4sqi.net/img/user/', 'suffix': '/74790151-3N0MYPJH0ITKXBYL.jpg'}}",50e4aebce4b003353b3fdfc1,https://foursquare.com/item/5e56e6fe98f31d00065167f6,es,"Excelente servicio, excelente la comida",
5e5165a6d3b6c20006ff37eb,user,1582392742.0,"{'id': '76074470', 'firstName': 'Celso', 'lastName': 'G', 'photo': {'prefix': 'https://fastly.4sqi.net/img/user/', 'suffix': '/76074470-GOP04PQTVVJMHR0B.jpg'}}",50e4aebce4b003353b3fdfc1,https://foursquare.com/item/5e5165a6d3b6c20006ff37eb,es,Todo!Lo que elijo siempre es sabroso.,
5cd7a1f11acf11002cbddc31,user,1557635569.0,"{'id': '126315439', 'firstName': 'Eduardo', 'lastName': 'S', 'photo': {'prefix': 'https://fastly.4sqi.net/img/user/', 'suffix': '/126315439-SJCA15QPUDPGCZ4X'}}",4d827aab2976721efac944bc,https://foursquare.com/item/5cd7a1f11acf11002cbddc31,es,"Muy buenos baguetts, excelente atención, vino de cortesía y al final nos regalaron un postre. Todo delicioso. Recomiendo la baguette clásica.","{'id': '5cd7a1f3a306190931423d47', 'createdAt': 1557635571, 'source': {'name': 'Foursquare Web', 'url': 'https://foursquare.com'}, 'prefix': 'https://fastly.4sqi.net/img/general/', 'suffix': '/126315439_yCfbE2LiWg8d6JiRnXma2UEZ9jPLStDKJ66uEebTQRE.jpg', 'width': 2680, 'height': 3514, 'visibility': 'public'}"
5c48bf7dc03635002c00cd1e,user,1548271485.0,"{'id': '12371425', 'firstName': 'Ying', 'lastName': 'L', 'photo': {'prefix': 'https://fastly.4sqi.net/img/user/', 'suffix': '/12371425-HJPBYBDPH2BPPKIK.jpg'}}",4d827aab2976721efac944bc,https://foursquare.com/item/5c48bf7dc03635002c00cd1e,en,"Excellent baguette, and service. Get the dessert with fig or pear and honey. Superb!",
5bc92ba84ac28a002bea228a,user,1539910568.0,"{'id': '92311753', 'firstName': 'Liliana', 'lastName': 'S', 'photo': {'prefix': 'https://fastly.4sqi.net/img/user/', 'suffix': '/blank_girl.png', 'default': True}}",56626d3f498e31817634c743,https://foursquare.com/item/5bc92ba84ac28a002bea228a,es,Buen ambiente,
5b29ea7260d11b002c03f032,user,1529473650.0,"{'id': '198656297', 'firstName': 'Montserrat', 'lastName': 'R', 'photo': {'prefix': 'https://fastly.4sqi.net/img/user/', 'suffix': '/198656297-FDBJROFC333ACLOG.jpg'}}",56626d3f498e31817634c743,https://foursquare.com/item/5b29ea7260d11b002c03f032,es,"Crepas, música en vivo, lugar bonito, barato",
5d7e10c48ce1ae0007b6b4d7,user,1568542916.0,"{'id': '121353620', 'firstName': 'Héctor', 'lastName': 'P', 'photo': {'prefix': 'https://fastly.4sqi.net/img/user/', 'suffix': '/121353620_3iKGHfRP_usgtPKrgew8eCE9Hi2k2_3v6VLhijgLPpBDb-KZsiYVHff_SzWreXJFwldXRdwPD.jpg'}}",4b875febf964a52089bd31e3,https://foursquare.com/item/5d7e10c48ce1ae0007b6b4d7,es,Lo mejor para bajar la peda,
5d7e10c48d658c0007f744e5,user,1568542916.0,"{'id': '121353620', 'firstName': 'Héctor', 'lastName': 'P', 'photo': {'prefix': 'https://fastly.4sqi.net/img/user/', 'suffix': '/121353620_3iKGHfRP_usgtPKrgew8eCE9Hi2k2_3v6VLhijgLPpBDb-KZsiYVHff_SzWreXJFwldXRdwPD.jpg'}}",4b875febf964a52089bd31e3,https://foursquare.com/item/5d7e10c48d658c0007f744e5,es,Lo mejor para bajar la peda,
5ab6c8084c954c7a77874732,user,1521928200.0,"{'id': '46074185', 'firstName': 'Angie', 'lastName': 'D', 'photo': {'prefix': 'https://fastly.4sqi.net/img/user/', 'suffix': '/46074185-CVSMZPVUMBOZYBN1.jpg'}}",5231266311d2a0657d0251bc,https://foursquare.com/item/5ab6c8084c954c7a77874732,es,"La comida es deliciosa, solo que no lleguen muy temprano porque los refrescos están calientes y a veces no hay todo en la carta.",
58647cd7f84085303f4e95b9,user,1482980567.0,"{'id': '75722845', 'firstName': 'Karen', 'lastName': 'S', 'photo': {'prefix': 'https://fastly.4sqi.net/img/user/', 'suffix': '/75722845-RJVOXKBSVCIZMUOV.jpg'}}",5231266311d2a0657d0251bc,https://foursquare.com/item/58647cd7f84085303f4e95b9,es,Ya tienen cervezas artesanales 😍,"{'id': '58647e34bbec66033b95792d', 'createdAt': 1482980916, 'source': {'name': 'Foursquare for Android', 'url': 'https://foursquare.com/download/#/android'}, 'prefix': 'https://fastly.4sqi.net/img/general/', 'suffix': '/75722845_IuuBo8OA9B3DhYqvZZp5pST-s_Ey44ikqWETgKlJb7k.jpg', 'width': 960, 'height': 576, 'visibility': 'public'}"
5cccf965b8fd9d002cde9245,user,1556937061.0,"{'id': '473310591', 'firstName': 'Lau', 'lastName': 'O', 'photo': {'prefix': 'https://fastly.4sqi.net/img/user/', 'suffix': '/473310591_RKp-xKgN_kAXZptCBcRVV7Yc-lKOZplijDMq5NsPaqyD_t8_CYMIFr9djvNU0ZnRzlcgjliln.jpg'}}",54cd6d61498e4f433e16c6d7,https://foursquare.com/item/5cccf965b8fd9d002cde9245,es,Cerrado hace un tiempo. Era un buen lugar. Shit happens,
565fc7a1498e606423eecbbe,user,1449117601.0,"{'id': '4848267', 'firstName': 'JC', 'photo': {'prefix': 'https://fastly.4sqi.net/img/user/', 'suffix': '/4848267_FZ4XEKHu_eoZHOboqxbfS9EfU7jIgQ8W_fR61fP-O0FhDGaWnCORx5fFvotBmLsRPUaAMeds2.jpg'}}",54cd6d61498e4f433e16c6d7,https://foursquare.com/item/565fc7a1498e606423eecbbe,es,Háganse un favor y pidan la baguette vegetariana. De culto. #veggie,
5dd99c17aee70600065f3b5e,user,1574542359.0,"{'id': '60692702', 'firstName': 'Enrique', 'lastName': 'R', 'photo': {'prefix': 'https://fastly.4sqi.net/img/user/', 'suffix': '/YNAYP1WK1T2GBABA.jpg'}}",4c3ba07d1a1cd13a92b0b60d,https://foursquare.com/item/5dd99c17aee70600065f3b5e,es,"Bueno, bonito y barato!!!",
5d7463e54f76a6000659c635,user,1567908837.0,"{'id': '21544116', 'firstName': 'Елена', 'lastName': 'П', 'photo': {'prefix': 'https://fastly.4sqi.net/img/user/', 'suffix': '/WD05YB54JQOLMQMC.jpg'}}",4c3ba07d1a1cd13a92b0b60d,https://foursquare.com/item/5d7463e54f76a6000659c635,ru,"Фигня какая-то, а не ресторан. Меню скудное, пахнет неприятно (думаю из за др.заведений внизу), неуютно.",
59b6dfc0c62b493f232c13a2,user,1505157056.0,"{'id': '188164293', 'firstName': 'Ricardo', 'lastName': 'M', 'photo': {'prefix': 'https://fastly.4sqi.net/img/user/', 'suffix': '/188164293-NIFN4JMZ3PSLQKGX.jpg'}}",576f31ec498e98ab91e7fba9,https://foursquare.com/item/59b6dfc0c62b493f232c13a2,es,Amo este lugar por la música,
592c885c1acf114601c4e76c,user,1496090716.0,"{'id': '126646739', 'firstName': 'Susanna', 'lastName': '❤', 'photo': {'prefix': 'https://fastly.4sqi.net/img/user/', 'suffix': '/126646739_jqhop1hb_wad9bJjLouzm_Q4Sf7_EotX-aXrq_9cJb0aFKUS37C3pJnSOMc6jSZubRGI9pTv6.jpg'}}",576f31ec498e98ab91e7fba9,https://foursquare.com/item/592c885c1acf114601c4e76c,es,el calor se encierra y es insoportable 😰 lo único que me pareció bueno es la música!,
55b7dca2498e64261f3e0724,user,1438112930.0,"{'id': '44227490', 'firstName': 'Carlos', 'lastName': 'A', 'photo': {'prefix': 'https://fastly.4sqi.net/img/user/', 'suffix': '/44227490-015GQEIBZNSLYW2V.jpg'}}",4bbe5859a55c76b048d36ee0,https://foursquare.com/item/55b7dca2498e64261f3e0724,es,Hace unos años estaba mucho mejor. No se qué le pasó pero la elección de la música seguro tiene que ver,
54c30ea3498ecc6171ba312e,user,1422069411.0,"{'id': '59620801', 'firstName': 'Tonalli', 'lastName': 'l', 'photo': {'prefix': 'https://fastly.4sqi.net/img/user/', 'suffix': '/59620801-13TMBLH3OHDLJY1F.jpg'}}",4bbe5859a55c76b048d36ee0,https://foursquare.com/item/54c30ea3498ecc6171ba312e,es,Mucha gente por conocer!,
5c9f9f07e17910002cd4adba,user,1553964807.0,"{'id': '26904051', 'firstName': 'Diana', 'lastName': 'O', 'photo': {'prefix': 'https://fastly.4sqi.net/img/user/', 'suffix': '/26904051-HTKLM5Q4BN2HNGNI.jpg'}}",59f3b134a4236222cbdebc49,https://foursquare.com/item/5c9f9f07e17910002cd4adba,es,"El ambiente muy bueno, la música excelente para cualquier estilo ponen de todo, los precios accesibles, servicio y amabilidad les doy un 8 pero recomendado el lugar 👌🏻",
5c50719fcbcdee002c739703,user,1548775839.0,"{'id': '10191093', 'firstName': 'Ger', 'lastName': 'H', 'photo': {'prefix': 'https://fastly.4sqi.net/img/user/', 'suffix': '/10191093-REGUX0FJSABQWMWK.jpg'}}",59f3b134a4236222cbdebc49,https://foursquare.com/item/5c50719fcbcdee002c739703,es,"El servicio bastante lento, puede mejorar.",
56461e97498efc1cd9e139b6,user,1447435927.0,"{'id': '20267108', 'firstName': 'Jano', 'lastName': 'L', 'photo': {'prefix': 'https://fastly.4sqi.net/img/user/', 'suffix': '/20267108-3TE030F0LKODBBJM.jpg'}}",4fa4a2bae4b05ddd66866c60,https://foursquare.com/item/56461e97498efc1cd9e139b6,es,"Linda , pero cuidenla por fa",
55aa07c8498e90bd289e2613,user,1437206472.0,"{'id': '133782094', 'firstName': 'Alameda', 'lastName': 'D', 'photo': {'prefix': 'https://fastly.4sqi.net/img/user/', 'suffix': '/133782094-ZBLPW5W5103K1KP0.jpg'}}",4fa4a2bae4b05ddd66866c60,https://foursquare.com/item/55aa07c8498e90bd289e2613,es,Todo un ambiente muy agradable de verdad muy bueno,
5b773f88610f04002c53fc8a,user,1534541704.0,"{'id': '37062451', 'firstName': 'Xavi', 'lastName': 'd', 'photo': {'prefix': 'https://fastly.4sqi.net/img/user/', 'suffix': '/37062451_4gBirQn2_mxhYlG8eELkSsQE7iI5gVcVawt_nMp7TADY-gzVvOFsAaeiGF2UDpeAklR63Vd7C.jpg'}}",5715954a498ed70463d58923,https://foursquare.com/item/5b773f88610f04002c53fc8a,es,"Algo malo le pasó a este lugar. Era acogedor. Ahora no hay mesas afuera. La comida regular. El menú fue reducido. Atención regular. La decoración interna muy x. Mal, era una buena opción para comer.","{'id': '5b773fa4840fc2002cffa919', 'createdAt': 1534541732, 'source': {'name': 'Foursquare for Android', 'url': 'https://foursquare.com/download/#/android'}, 'prefix': 'https://fastly.4sqi.net/img/general/', 'suffix': '/37062451__Mhs6vgB_3ybzHtPfOVVQMI1nYRGHkATGex5-gIMsdU.jpg', 'width': 3456, 'height': 4608, 'visibility': 'public'}"
5a66543c356b4942099c386c,user,1516655676.0,"{'id': '2894332', 'firstName': 'Edgar', 'lastName': 'C', 'photo': {'prefix': 'https://fastly.4sqi.net/img/user/', 'suffix': '/U5A554VNHJAALCM4.jpg'}}",5715954a498ed70463d58923,https://foursquare.com/item/5a66543c356b4942099c386c,es,Buenos precios y buena variedad en el menú. Las porciones son abundantes!,
5b8c767b23a2e6002b88bfd3,user,1535932027.0,"{'id': '429912875', 'firstName': 'Dul', 'lastName': 'A', 'photo': {'prefix': 'https://fastly.4sqi.net/img/user/', 'suffix': '/429912875_Bqi4Oeot_X6RkeG7O5LSUQ-JI6SkDo2bRiFMk3rwqd1XzSZopj2g9yn8c_9qRCmznPTyAEzDl.jpg'}}",5490ed40498ed831ab65fb83,https://foursquare.com/item/5b8c767b23a2e6002b88bfd3,es,La comida es deliciosa y las alitas está riquísimas.,
5ab07dab588e3676cc722580,user,1521515947.0,"{'id': '35608762', 'firstName': 'Roxxy', 'lastName': 'A', 'photo': {'prefix': 'https://fastly.4sqi.net/img/user/', 'suffix': '/35608762-5HLZVXOFEE3JMUU0.jpg'}}",5490ed40498ed831ab65fb83,https://foursquare.com/item/5ab07dab588e3676cc722580,es,Muy buenos mojitos,"{'id': '5ab07dbea22db75fb6d2d5e1', 'createdAt': 1521515966, 'source': {'name': 'Foursquare for iOS', 'url': 'https://foursquare.com/download/#/iphone'}, 'prefix': 'https://fastly.4sqi.net/img/general/', 'suffix': '/35608762_pdCVsAXuwfysnRBDBaOplUyCx5p2-AhOjqHOSCdlPDA.jpg', 'width': 1440, 'height': 1440, 'visibility': 'public'}"
5e704aa1c3933300069a1359,user,1584417441.0,"{'id': '10492695', 'firstName': 'Jon Ander', 'lastName': 'S', 'photo': {'prefix': 'https://fastly.4sqi.net/img/user/', 'suffix': '/CG5IGXBGPYQCN0MT.jpg'}}",4c0aae826071a5931505e032,https://foursquare.com/item/5e704aa1c3933300069a1359,es,Bonito lugar con sabor añejo.,
5e682e40b946cb00068d01e3,user,1583885888.0,"{'id': '524383420', 'firstName': 'Alicia', 'lastName': 'E', 'photo': {'prefix': 'https://fastly.4sqi.net/img/user/', 'suffix': '/524383420_DR-H9Vh-_EFOL6yl5dbaBB6N7x-1GEc1czdVQ2HngD0Pt6NlQpMbx9H7OwIuIOF5oBczqr8ai.jpg'}}",4c0aae826071a5931505e032,https://foursquare.com/item/5e682e40b946cb00068d01e3,es,Si hay gente el servicio es pésimos y hasta groseros.,
5e10b350fd5644000858e5e2,user,1578152784.0,"{'id': '148092272', 'firstName': 'Ángel', 'lastName': 'Z', 'photo': {'prefix': 'https://fastly.4sqi.net/img/user/', 'suffix': '/148092272-X0T3AKSBFO4DXIFV.jpg'}}",4d1bdd294ff98cfa0a63b63e,https://foursquare.com/item/5e10b350fd5644000858e5e2,es,Es recomendable ir con mucha hambre el. Buffet 130 y esta bueno,
5da24a3bd659ce0006628811,user,1570916923.0,"{'id': '25228604', 'firstName': 'Angel', 'lastName': 'M', 'photo': {'prefix': 'https://fastly.4sqi.net/img/user/', 'suffix': '/25228604_rEO250bn_v3AhEWyCjjs8rJDRXnn66Bqy3k2KC36MJUJJbKJmR0qa8zVefL0OSdE9G5Mw7I7r.jpg'}}",4d1bdd294ff98cfa0a63b63e,https://foursquare.com/item/5da24a3bd659ce0006628811,es,"Hay platillos extremadamente picantes, por lo que no se disfruta la comida. La atención es lenta, incluso para entregar la cuenta, hay que pedirla varias veces.",
5df956ecd385e600065f1a8f,user,1576621804.0,"{'id': '507402064', 'firstName': 'Antonio', 'lastName': 'C', 'photo': {'prefix': 'https://fastly.4sqi.net/img/user/', 'suffix': '/507402064_w4m4ZZMK_UYvyA7qQYaonyANxCqKSqVB8T3aN_JEkL-OZQXvGkZ47IKzxmDz8_xY3PZDc4lYK.png'}}",50b92e53498e6c9d5ef05883,https://foursquare.com/item/5df956ecd385e600065f1a8f,es,"Excelente servicio, comida y precio",
5de47d94d62e890006f08c69,user,1575255444.0,"{'id': '567714101', 'firstName': 'Adry', 'lastName': 'G', 'photo': {'prefix': 'https://fastly.4sqi.net/img/user/', 'suffix': '/567714101_XXDPxaL1_1kLX1qAe0ykGNJlYrK4Xaj2pxCa9AC4o6pa9vTy18yQUlf7ZvcUGM1WSu_toHPQT.jpg'}}",50b92e53498e6c9d5ef05883,https://foursquare.com/item/5de47d94d62e890006f08c69,es,La verdad quedé decepcionada de todo lo que comí las Chimichangas se salvan.,
5dd9e40f6749c00009de4982,user,1574560783.0,"{'id': '60279669', 'firstName': 'Jorge Alberto', 'lastName': 'V', 'photo': {'prefix': 'https://fastly.4sqi.net/img/user/', 'suffix': '/LDLN4COODKV2S5VC.jpg'}}",5b96b705c9a517002c8b6eea,https://foursquare.com/item/5dd9e40f6749c00009de4982,es,La variedad de todos los negocios en un solo espacio,
5d16cef7ca2e8b0023283589,user,1561775863.0,"{'id': '56132031', 'firstName': 'Moni', 'lastName': 'H', 'photo': {'prefix': 'https://fastly.4sqi.net/img/user/', 'suffix': '/56132031_QQq8vCus_KlbrwXDyWkZGk0v7o2v_16LardohBhvgeygaMMD8QiQREyCbaQuHk61L25GUfDby.jpg'}}",5b96b705c9a517002c8b6eea,https://foursquare.com/item/5d16cef7ca2e8b0023283589,es,No tienen cerveza Bélgica 😡😡😡😡,"{'id': '5d16cf02ab76360023ee98dc', 'createdAt': 1561775874, 'source': {'name': 'Swarm for iOS', 'url': 'https://www.swarmapp.com'}, 'prefix': 'https://fastly.4sqi.net/img/general/', 'suffix': '/56132031_xxCGnZMOkoaI1rWO_fQrGDI53F7Wklc3iAS4DZVxok4.jpg', 'width': 1440, 'height': 1920, 'visibility': 'public'}"
5b97c674f1fdaf0039bbcf42,user,1536673396.0,"{'id': '53599304', 'firstName': 'Julio Cesar', 'lastName': 'J', 'photo': {'prefix': 'https://fastly.4sqi.net/img/user/', 'suffix': '/KM4AF4NL4FR0OZ4I.jpg'}}",4f160aabe4b01eeff2c9a528,https://foursquare.com/item/5b97c674f1fdaf0039bbcf42,es,"Luego se tardan en servir tu orden, como que les falta un poco de organización!!!, pero la comida bien!!!",
59938e51a2c00b048c622e43,user,1502842449.0,"{'id': '12816773', 'firstName': 'Christopher', 'lastName': 'B', 'photo': {'prefix': 'https://fastly.4sqi.net/img/user/', 'suffix': '/CEIBYW1PYHD1SDZD.jpg'}}",4f160aabe4b01eeff2c9a528,https://foursquare.com/item/59938e51a2c00b048c622e43,es,"Excelente Pozole, un poco salado a mi gusto, pero el chile en polvo para echarle buenisimo!!!, las tostadas estan bien, creo les falta ponerle aguacate gratis y ya si se quiere mas pagar.",
58d4d60fb6e67d64320cf708,user,1490343439.0,"{'id': '46647323', 'firstName': 'Azael', 'lastName': 'H', 'photo': {'prefix': 'https://fastly.4sqi.net/img/user/', 'suffix': '/EE0ODYNSIQDN0LQS.jpg'}}",5643c231498e317394e0dbb3,https://foursquare.com/item/58d4d60fb6e67d64320cf708,es,Precios accesibies,
58c4d60d1470b0692315a79d,user,1489294861.0,"{'id': '6818282', 'firstName': 'Concertina', 'photo': {'prefix': 'https://fastly.4sqi.net/img/user/', 'suffix': '/6818282_on-CXdWk_JBhVFkPIzTFmVSMBComIm4Duwcob6X1yo7UjBqwzyQ4rlvGnJlC8WhI-JWuUV-KG.jpg'}}",5643c231498e317394e0dbb3,https://foursquare.com/item/58c4d60d1470b0692315a79d,es,"Cerveza barata, baños limpios 👌🏾",
56687f1e498eb47b0d3319a1,user,1449688862.0,"{'id': '39171606', 'firstName': 'Lula', 'lastName': 'A', 'photo': {'prefix': 'https://fastly.4sqi.net/img/user/', 'suffix': '/39171606-N1J2UQ1UV0YNNXOY.jpg'}}",55d34415498ed9c4b2d9e2cf,https://foursquare.com/item/56687f1e498eb47b0d3319a1,es,"Yo solo fui a probar el chai y me encanto !!! Tienen de mango, vainilla , vainilla sin azúcar y descafeinado , te verde ... Volveré :)",
564ba5fb498e778aa7e49b96,user,1447798267.0,"{'id': '33212543', 'firstName': 'Hector', 'lastName': 'M', 'photo': {'prefix': 'https://fastly.4sqi.net/img/user/', 'suffix': '/33212543-345G5OKHQK4BM2IF.jpg'}}",55d34415498ed9c4b2d9e2cf,https://foursquare.com/item/564ba5fb498e778aa7e49b96,es,Cerveza artesanal 2x1 :-),
5c100f8a25fb7b002c11f768,user,1544556426.0,"{'id': '469663934', 'firstName': 'Victoria', 'lastName': 'D', 'photo': {'prefix': 'https://fastly.4sqi.net/img/user/', 'suffix': '/469663934_LfCdOPJ9_OfpTgz7GeIwImEt_jgfYLOu2iXn5JjRRoCFyRSpcYjRiJmCVW3twWgD4lSsPn2hq.jpg'}}",54dfe6ad498e80dff14c1d7c,https://foursquare.com/item/5c100f8a25fb7b002c11f768,es,"Bien, un buen concepto 👌🏻",
5b6f647b3092be00395c5c24,user,1534026875.0,"{'id': '72926253', 'firstName': 'Miguel', 'lastName': 'A', 'photo': {'prefix': 'https://fastly.4sqi.net/img/user/', 'suffix': '/72926253-UZGTBP554HKA2NDO.jpg'}}",54dfe6ad498e80dff14c1d7c,https://foursquare.com/item/5b6f647b3092be00395c5c24,es,"Pésimo servicio y super tardado. Nunca pidan clamato. Sólo le ponen el jugo, pedazos de piña y rebajado con agua.",
5a77a611135b3947608d275f,user,1517790737.0,"{'id': '7926258', 'firstName': 'Morsawa', 'lastName': 'n', 'photo': {'prefix': 'https://fastly.4sqi.net/img/user/', 'suffix': '/NI4T4TO0DAXW43BX.jpg'}}",57d22847498ea88492ede039,https://foursquare.com/item/5a77a611135b3947608d275f,es,"La comida no es lo máximo, el ceviche no me encantó.",
5a77a5a3464d651531fc6842,user,1517790627.0,"{'id': '7926258', 'firstName': 'Morsawa', 'lastName': 'n', 'photo': {'prefix': 'https://fastly.4sqi.net/img/user/', 'suffix': '/NI4T4TO0DAXW43BX.jpg'}}",57d22847498ea88492ede039,https://foursquare.com/item/5a77a5a3464d651531fc6842,es,Los precios de la cerveza,
57632fbe498e1d1000133c3c,user,1466118078.0,"{'id': '37766580', 'firstName': 'Krisda', 'lastName': 'V', 'photo': {'prefix': 'https://fastly.4sqi.net/img/user/', 'suffix': '/0C5XB5TTUG15BF2V.jpg'}}",55cbf999498ed877389e03d7,https://foursquare.com/item/57632fbe498e1d1000133c3c,es,Jueves cerveza 2x1,"{'id': '57632fc5498ea21c05096095', 'createdAt': 1466118085, 'source': {'name': 'Foursquare for iOS', 'url': 'https://foursquare.com/download/#/iphone'}, 'prefix': 'https://fastly.4sqi.net/img/general/', 'suffix': '/37766580_Tyo4YQnA8ttBsE7ds9wy5JBywFdmg64e_3wvEJjDRgs.jpg', 'width': 1440, 'height': 1920, 'visibility': 'public'}"
56dcd8b1498e359a31141931,user,1457313969.0,"{'id': '46074185', 'firstName': 'Angie', 'lastName': 'D', 'photo': {'prefix': 'https://fastly.4sqi.net/img/user/', 'suffix': '/46074185-CVSMZPVUMBOZYBN1.jpg'}}",55cbf999498ed877389e03d7,https://foursquare.com/item/56dcd8b1498e359a31141931,es,"Después  de una hora esperando,  mejor me retiré,  así que si no van con ganas de esperar  no vayan! PÉSIMO SERVICIO!! 😠😠",
558b349d498ef8e9a140b4e6,user,1435186333.0,"{'id': '66967018', 'firstName': 'Claudette', 'lastName': 'R', 'photo': {'prefix': 'https://fastly.4sqi.net/img/user/', 'suffix': '/MW2PPPFL2O03SXJN.jpg'}}",5509d9e7498e364f38a356f3,https://foursquare.com/item/558b349d498ef8e9a140b4e6,es,Una buena cerveza!! Genial!!,
558b33b3498e6d1a228023a1,user,1435186099.0,"{'id': '66967018', 'firstName': 'Claudette', 'lastName': 'R', 'photo': {'prefix': 'https://fastly.4sqi.net/img/user/', 'suffix': '/MW2PPPFL2O03SXJN.jpg'}}",5509d9e7498e364f38a356f3,https://foursquare.com/item/558b33b3498e6d1a228023a1,es,Los tacos al pastor... Por favor.. Una delicia!!!,
5827bae198015f498909f69c,user,1478998753.0,"{'id': '2262428', 'firstName': 'Enrique', 'lastName': 'Z', 'photo': {'prefix': 'https://fastly.4sqi.net/img/user/', 'suffix': '/2262428_1CooSfOH_CjFwl_NVCylwesaYY3wgSfEIoAETTPsfjZomJBJD45lssnXd1FTljUd49hgCOK4v.jpg'}}",56f06a76498e0a48f501d6e1,https://foursquare.com/item/5827bae198015f498909f69c,es,Cerveza artesanal!,
5dbe08957aa4e20006893d02,user,1572735125.0,"{'id': '426964703', 'firstName': 'Sveta', 'lastName': 'I', 'photo': {'prefix': 'https://fastly.4sqi.net/img/user/', 'suffix': '/426964703_wVGHxp8R_n7mXvB-WdADAgz0O5_J8SKzaxvc4m8PKXSc01cabNhXymEyRK493eleE0kogEVZa.jpg'}}",5604977d498e2938aa202ed2,https://foursquare.com/item/5dbe08957aa4e20006893d02,es,Es  un lugar de mierda! Esperé 40 minutos mi orden y no me trajeron ni madres!,
54e6cdf6498edc2e6aeb3142,user,1424412150.0,"{'id': '47333252', 'firstName': 'Joyce', 'lastName': 'A', 'photo': {'prefix': 'https://fastly.4sqi.net/img/user/', 'suffix': '/47333252-HFF5LCXZAF1KI052.jpg'}}",4f18b408e4b0bb77e5b214e7,https://foursquare.com/item/54e6cdf6498edc2e6aeb3142,es,La calidad de los ingredientes no es muy buena y la orilla de las rebanadas de pizza esta muy dura.,
