id,alias,name,image_url,is_claimed,is_closed,url,phone,display_phone,review_count,categories,rating,photos,price,hours,transactions,special_hours,address1,city,zip_code,country,state,latitude,longitude
MUXSTIafEcyVJwL0gJHGng,los-7-pecaos-ciudad-de-méxico,Los 7 Pecaos,https://s3-media3.fl.yelpcdn.com/bphoto/pwaPlqrPUED-DWin2kxRCA/o.jpg,,False,https://www.yelp.com/biz/los-7-pecaos-ciudad-de-m%C3%A9xico?adjust_creative=xDKeFNUg3YH3P2W3fl1X6g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xDKeFNUg3YH3P2W3fl1X6g,+525555756717,+52 55 5575 6717,2.0,"[{'alias': 'tacos', 'title': 'Tacos'}, {'alias': 'burgers', 'title': 'Burgers'}, {'alias': 'beerbar', 'title': 'Beer Bar'}]",4.0,,$$,,{},,Angel Urraza 1201,Ciudad de México,03100,MX,DIF,19.3814338658303,-99.1606197815148
SEiKXs4p-fj3i6QQ0KpHjw,la-cava-de-baco-méxico,La Cava de Baco,https://s3-media1.fl.yelpcdn.com/bphoto/KnTBGvUdeST6ja7scne9jg/o.jpg,,False,https://www.yelp.com/biz/la-cava-de-baco-m%C3%A9xico?adjust_creative=xDKeFNUg3YH3P2W3fl1X6g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xDKeFNUg3YH3P2W3fl1X6g,+525556399352,+52 55 5639 9352,1.0,"[{'alias': 'divebars', 'title': 'Dive Bars'}]",3.0,,$$,,{},,Pitágoras 304,"México, D.F.",03020,MX,DIF,19.3981752844489,-99.1572533283112
QkJzt6WXgAeqkGVcDGn8oA,applebees-grill-bar-méxico-3,Applebee's Grill + Bar,https://s3-media4.fl.yelpcdn.com/bphoto/TSdTZR77zsZYJfKk_7f9hg/o.jpg,,False,https://www.yelp.com/biz/applebees-grill-bar-m%C3%A9xico-3?adjust_creative=xDKeFNUg3YH3P2W3fl1X6g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xDKeFNUg3YH3P2W3fl1X6g,,,5.0,"[{'alias': 'tradamerican', 'title': 'American (Traditional)'}, {'alias': 'sportsbars', 'title': 'Sports Bars'}, {'alias': 'burgers', 'title': 'Burgers'}]",2.5,,$$$,,{},,Cuauhtémoc 462,"México, D.F.",03000,MX,DIF,19.4020424,-99.1553116
X3GLYzmdFEBkob2N71gCOA,pizza-hut-méxico-d-f,Pizza Hut,,,False,https://www.yelp.com/biz/pizza-hut-m%C3%A9xico-d-f?adjust_creative=xDKeFNUg3YH3P2W3fl1X6g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xDKeFNUg3YH3P2W3fl1X6g,+525552433443,+52 55 5243 3443,1.0,"[{'alias': 'pizza', 'title': 'Pizza'}]",1.0,,,,{},,Eje Central 1030,"México, D.F.",03630,MX,DIF,19.3796597,-99.1480637
UlSs_ktlIVHLdKWTkhvXXQ,cantina-el-baluarte-de-oro-méxico,Cantina El Baluarte de Oro,https://s3-media3.fl.yelpcdn.com/bphoto/nFlweg0D6o_aVHkhYzEGEA/o.jpg,,False,https://www.yelp.com/biz/cantina-el-baluarte-de-oro-m%C3%A9xico?adjust_creative=xDKeFNUg3YH3P2W3fl1X6g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xDKeFNUg3YH3P2W3fl1X6g,,,1.0,"[{'alias': 'divebars', 'title': 'Dive Bars'}]",5.0,,,,{},,Av. Morelos 158,"México, D.F.",15830,MX,DIF,19.4090541,-99.1264275
IIlQ0J7lcq1SAupTPv_3eQ,bistro-450-méxico,Bistro 450,https://s3-media4.fl.yelpcdn.com/bphoto/xDzHTjJQoCJv_uQx_JZUGg/o.jpg,,False,https://www.yelp.com/biz/bistro-450-m%C3%A9xico?adjust_creative=xDKeFNUg3YH3P2W3fl1X6g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xDKeFNUg3YH3P2W3fl1X6g,,,1.0,"[{'alias': 'karaoke', 'title': 'Karaoke'}, {'alias': 'lounges', 'title': 'Lounges'}]",3.0,,,,{},,Avenida Universidad 450,"México, D.F.",03310,MX,DIF,19.3837329877201,-99.1560703051911
Q51XoDgn1OLZT-1vZ1XfBQ,cochinita-country-méxico,Cochinita Country,https://s3-media2.fl.yelpcdn.com/bphoto/VM7ATg8Tu9-fuWHxCaw3GQ/o.jpg,,False,https://www.yelp.com/biz/cochinita-country-m%C3%A9xico?adjust_creative=xDKeFNUg3YH3P2W3fl1X6g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xDKeFNUg3YH3P2W3fl1X6g,+525556054432,+52 55 5605 4432,9.0,"[{'alias': 'yucatan', 'title': 'Yucatan'}, {'alias': 'divebars', 'title': 'Dive Bars'}]",3.5,,$$$,,{},,Calle Ángel Urraza 1503,"México, D.F.",03650,MX,DIF,19.38091,-99.15765
q_xhxSDIWavZvMnkZGwL6Q,el-viejo-camilo-méxico,El Viejo Camilo,https://s3-media4.fl.yelpcdn.com/bphoto/v4XF30gtK2qgP0BXGBWjOg/o.jpg,,False,https://www.yelp.com/biz/el-viejo-camilo-m%C3%A9xico?adjust_creative=xDKeFNUg3YH3P2W3fl1X6g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xDKeFNUg3YH3P2W3fl1X6g,+525556876038,+52 55 5687 6038,6.0,"[{'alias': 'steak', 'title': 'Steakhouses'}, {'alias': 'bars', 'title': 'Bars'}]",3.0,,,,{},,Av. Universidad 399,"México, D.F.",03020,MX,DIF,19.3859272146127,-99.1553174647976
UOxzbspGmfBoivh3X2XFAw,racing-planet-méxico,Racing Planet,https://s3-media3.fl.yelpcdn.com/bphoto/E53ZhdM0yYjQcN6oONu--w/o.jpg,,False,https://www.yelp.com/biz/racing-planet-m%C3%A9xico?adjust_creative=xDKeFNUg3YH3P2W3fl1X6g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xDKeFNUg3YH3P2W3fl1X6g,+525556016437,+52 55 5601 6437,1.0,"[{'alias': 'sportsbars', 'title': 'Sports Bars'}]",3.0,,,,{},,avenida universidad 634,"México, D.F.",03650,MX,DIF,19.3775972,-99.1602602
kPBPV6U7qHrAYPcDFMKkig,el-baúl-karaoke-bar-ciudad-de-méxico,El Baúl Karaoke Bar,,,False,https://www.yelp.com/biz/el-ba%C3%BAl-karaoke-bar-ciudad-de-m%C3%A9xico?adjust_creative=xDKeFNUg3YH3P2W3fl1X6g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xDKeFNUg3YH3P2W3fl1X6g,+525591160219,+52 55 9116 0219,1.0,"[{'alias': 'karaoke', 'title': 'Karaoke'}]",2.0,,,,{},,Av. Independencia 176,Ciudad de México,03630,MX,DIF,19.3791153,-99.1476738
mLZBbzxK_MwnKtPb80mNTg,seven-sins-pool-beer-méxico,Seven Sins Pool Beer,,,False,https://www.yelp.com/biz/seven-sins-pool-beer-m%C3%A9xico?adjust_creative=xDKeFNUg3YH3P2W3fl1X6g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xDKeFNUg3YH3P2W3fl1X6g,+525556018803,+52 55 5601 8803,1.0,"[{'alias': 'bars', 'title': 'Bars'}]",3.0,,,,{},,Av. Cuauhtémoc 1146,"México, D.F.",03650,MX,DIF,19.3730632,-99.1606802
qvMrYtQIeIRgVAU3nOfEUQ,sur-parrilla-argentina-méxico,Sur Parrilla Argentina,,,False,https://www.yelp.com/biz/sur-parrilla-argentina-m%C3%A9xico?adjust_creative=xDKeFNUg3YH3P2W3fl1X6g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xDKeFNUg3YH3P2W3fl1X6g,,,1.0,"[{'alias': 'cocktailbars', 'title': 'Cocktail Bars'}, {'alias': 'latin', 'title': 'Latin American'}, {'alias': 'argentine', 'title': 'Argentine'}]",3.0,,,,{},,5ta Av.,"México, D.F.",08800,MX,DIF,19.3892503,-99.1285918
43liQppuePAlmVWdEVy4rQ,beer-stock-méxico,Beer Stock,,,False,https://www.yelp.com/biz/beer-stock-m%C3%A9xico?adjust_creative=xDKeFNUg3YH3P2W3fl1X6g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xDKeFNUg3YH3P2W3fl1X6g,,,1.0,"[{'alias': 'beerbar', 'title': 'Beer Bar'}, {'alias': 'hotdogs', 'title': 'Fast Food'}]",3.0,,,,{},,Av. Diagonal San Antonio 1015,"México, D.F.",03020,MX,DIF,19.39297,-99.1608367
go2pE9v6rgfmykb0kFe16Q,la-carcachita-méxico,La Carcachita,https://s3-media3.fl.yelpcdn.com/bphoto/TXJaOwZzkfdt-H3BivH_Bg/o.jpg,,False,https://www.yelp.com/biz/la-carcachita-m%C3%A9xico?adjust_creative=xDKeFNUg3YH3P2W3fl1X6g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xDKeFNUg3YH3P2W3fl1X6g,,,1.0,"[{'alias': 'bars', 'title': 'Bars'}]",1.0,,,,{},,Avenida Universidad 199,"México, D.F.",03020,MX,DIF,19.3928864,-99.1508028
cXLcD1cqhYyZwnjOH7oIHw,dirty-martini-lounge-solidaridad,Dirty Martini Lounge,,,False,https://www.yelp.com/biz/dirty-martini-lounge-solidaridad?adjust_creative=xDKeFNUg3YH3P2W3fl1X6g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xDKeFNUg3YH3P2W3fl1X6g,,,1.0,"[{'alias': 'bars', 'title': 'Bars'}]",1.0,,,,{},,Avenida between  Calle 10,Solidaridad,77710,MX,ROO,19.3892545,-99.1285155
wv6xeOF6tRCk1DftwrxQSg,tacos-joven-narvarte-poniente-méxico,Tacos Joven Narvarte Poniente,https://s3-media4.fl.yelpcdn.com/bphoto/6UUuF-obXiD7dyEbqzPpOQ/o.jpg,,False,https://www.yelp.com/biz/tacos-joven-narvarte-poniente-m%C3%A9xico?adjust_creative=xDKeFNUg3YH3P2W3fl1X6g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xDKeFNUg3YH3P2W3fl1X6g,+525555198395,+52 55 5519 8395,14.0,"[{'alias': 'tacos', 'title': 'Tacos'}]",4.5,,$,,{},,Av. Universidad 199,"México, D.F.",03020,MX,DIF,19.3930481306851,-99.1506515174135
MU2ZSFPYU0vh_XX_eRGliw,proper-burger-ciudad-de-méxico,Proper Burger,https://s3-media4.fl.yelpcdn.com/bphoto/Ec0UZIAH0I9DnyKG_jHJsg/o.jpg,,False,https://www.yelp.com/biz/proper-burger-ciudad-de-m%C3%A9xico?adjust_creative=xDKeFNUg3YH3P2W3fl1X6g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xDKeFNUg3YH3P2W3fl1X6g,+525570458608,+52 55 7045 8608,7.0,"[{'alias': 'burgers', 'title': 'Burgers'}]",5.0,,$,,{},,Calle Luz Saviñon 1800,Ciudad de México,03020,MX,DIF,19.3898274,-99.1498811
ui8ZV6-lZVk6HvladJYF3w,el-chilaquilito-méxico-2,El Chilaquilito,https://s3-media2.fl.yelpcdn.com/bphoto/OSgXoDZTmEpM4tCd-ZXOIw/o.jpg,,False,https://www.yelp.com/biz/el-chilaquilito-m%C3%A9xico-2?adjust_creative=xDKeFNUg3YH3P2W3fl1X6g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xDKeFNUg3YH3P2W3fl1X6g,+525515798981,+52 55 1579 8981,9.0,"[{'alias': 'mexican', 'title': 'Mexican'}]",4.0,,$$,,{},,Correspondencia 176,"México, D.F.",03410,MX,DIF,19.3925108076907,-99.1456970357514
DMOG6B1DmNOHKNnwuTzPAQ,comfort-food-méxico,Comfort Food,https://s3-media1.fl.yelpcdn.com/bphoto/ivow6SxnmL_tyBvJ8kItPA/o.jpg,,False,https://www.yelp.com/biz/comfort-food-m%C3%A9xico?adjust_creative=xDKeFNUg3YH3P2W3fl1X6g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xDKeFNUg3YH3P2W3fl1X6g,+525568233331,+52 55 6823 3331,13.0,"[{'alias': 'cafeteria', 'title': 'Cafeteria'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",4.5,,$$,,{},,Cumbres de Maltrata 390 - E,"México, D.F.",03020,MX,DIF,19.39045,-99.14974
i84CgfzIY7E-Gl5tlmi1sw,the-black-rabbit-ciudad-de-méxico-2,The Black Rabbit,https://s3-media1.fl.yelpcdn.com/bphoto/MZLddb_TDmxjd-Up2HD-PQ/o.jpg,,False,https://www.yelp.com/biz/the-black-rabbit-ciudad-de-m%C3%A9xico-2?adjust_creative=xDKeFNUg3YH3P2W3fl1X6g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xDKeFNUg3YH3P2W3fl1X6g,+525574559282,+52 55 7455 9282,1.0,"[{'alias': 'coffee', 'title': 'Coffee & Tea'}, {'alias': 'desserts', 'title': 'Desserts'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]",5.0,,$$,,{},,Xola 1603,Ciudad de México,03020,MX,DIF,19.395353,-99.150911
cISm9qLbJm9-rqAY1hqg7w,tamales-luis-ángel-méxico,Tamales Luis Ángel,https://s3-media1.fl.yelpcdn.com/bphoto/JhdtxK_NbpojBXk0RPgmqg/o.jpg,,False,https://www.yelp.com/biz/tamales-luis-%C3%A1ngel-m%C3%A9xico?adjust_creative=xDKeFNUg3YH3P2W3fl1X6g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xDKeFNUg3YH3P2W3fl1X6g,,,4.0,"[{'alias': 'streetvendors', 'title': 'Street Vendors'}, {'alias': 'tamales', 'title': 'Tamales'}]",5.0,,$,,{},,Ahorro Postal,"México, D.F.",03420,MX,DIF,19.3897569,-99.1445775
pIybXsToQQ4U8InA-o7J4Q,el-maquech-púrpura-ciudad-de-mexico-2,El Maquech Púrpura,https://s3-media3.fl.yelpcdn.com/bphoto/2XwV_CgDEuHO1DAZ7r0xHw/o.jpg,,False,https://www.yelp.com/biz/el-maquech-p%C3%BArpura-ciudad-de-mexico-2?adjust_creative=xDKeFNUg3YH3P2W3fl1X6g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xDKeFNUg3YH3P2W3fl1X6g,+525555909577,+52 55 5590 9577,13.0,"[{'alias': 'mexican', 'title': 'Mexican'}]",4.5,,$$,,{},,Tepozteco 26,Ciudad de Mexico,03020,MX,DIF,19.391789,-99.150591
ZFzMR4IHurjZOJ9LRuRMeA,tacos-beto-méxico-2,Tacos Beto,https://s3-media3.fl.yelpcdn.com/bphoto/EsEQfnI0vJxqg2Ul3YMMtQ/o.jpg,,False,https://www.yelp.com/biz/tacos-beto-m%C3%A9xico-2?adjust_creative=xDKeFNUg3YH3P2W3fl1X6g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xDKeFNUg3YH3P2W3fl1X6g,,,12.0,"[{'alias': 'tacos', 'title': 'Tacos'}]",4.0,,$,,{},,José María Vértiz 1023,"México, D.F.",03020,MX,DIF,19.3840086993029,-99.1523487077263
LKkO6XsXYXWtqlc9IhziFQ,kukulkan-méxico,Kukulkan,https://s3-media2.fl.yelpcdn.com/bphoto/FIMDj4OgxfTeGmXAw6qLTg/o.jpg,,False,https://www.yelp.com/biz/kukulkan-m%C3%A9xico?adjust_creative=xDKeFNUg3YH3P2W3fl1X6g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xDKeFNUg3YH3P2W3fl1X6g,+525555191156,+52 55 5519 1156,3.0,"[{'alias': 'mexican', 'title': 'Mexican'}]",4.5,,,,{},,La Morena 1504,"México, D.F.",03020,MX,DIF,19.398331,-99.146525
rANEpZpPfN9yaksiq_Rifw,la-especial-méxico-7,La Especial,https://s3-media4.fl.yelpcdn.com/bphoto/i_q-f9r2R-IHctd29sqLPQ/o.jpg,,False,https://www.yelp.com/biz/la-especial-m%C3%A9xico-7?adjust_creative=xDKeFNUg3YH3P2W3fl1X6g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xDKeFNUg3YH3P2W3fl1X6g,+525555597774,+52 55 5559 7774,6.0,"[{'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'tacos', 'title': 'Tacos'}]",4.0,,$$,,{},,Avenida Universidad 496,"México, D.F.",03600,MX,DIF,19.3826506579788,-99.1566378249451
_Qvs07vtjOjUhcv8zElcJw,don-anuar-méxico,Don Anuar,https://s3-media2.fl.yelpcdn.com/bphoto/DuF8HLY4bQIY8fyJMmLJYg/o.jpg,,False,https://www.yelp.com/biz/don-anuar-m%C3%A9xico?adjust_creative=xDKeFNUg3YH3P2W3fl1X6g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xDKeFNUg3YH3P2W3fl1X6g,+525555346268,+52 55 5534 6268,6.0,"[{'alias': 'arabian', 'title': 'Arabian'}, {'alias': 'gourmet', 'title': 'Specialty Food'}, {'alias': 'lebanese', 'title': 'Lebanese'}]",4.0,,,,{},,Av. Universidad 137,"México, D.F.",03020,MX,DIF,19.3944377433613,-99.1493880130977
mOiGxAB2RpmheODPcS75Mw,taquería-los-parados-méxico-6,Taquería Los Parados,https://s3-media3.fl.yelpcdn.com/bphoto/zbApsJGCVJraNNYMqPLkjg/o.jpg,,False,https://www.yelp.com/biz/taquer%C3%ADa-los-parados-m%C3%A9xico-6?adjust_creative=xDKeFNUg3YH3P2W3fl1X6g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xDKeFNUg3YH3P2W3fl1X6g,+525552647138,+52 55 5264 7138,31.0,"[{'alias': 'tacos', 'title': 'Tacos'}]",4.0,,$,,{},,Monterrey 333,"México, D.F.",06760,MX,DIF,19.406369,-99.161299
8suBHtFRs8VRHqK4YCA5qQ,jing-teng-méxico,Jing Teng,https://s3-media2.fl.yelpcdn.com/bphoto/BqHbERsqLFIWleoYkhMkvw/o.jpg,,False,https://www.yelp.com/biz/jing-teng-m%C3%A9xico?adjust_creative=xDKeFNUg3YH3P2W3fl1X6g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xDKeFNUg3YH3P2W3fl1X6g,+525554402732,+52 55 5440 2732,5.0,"[{'alias': 'dimsum', 'title': 'Dim Sum'}]",4.0,,$$,,{},,Sur 65-A 3256,"México, D.F.",08200,MX,DIF,19.3992004,-99.1318283
TpQuZaoNdXB5KOcDjas-Tw,pozolería-los-tolucos-méxico,Pozolería los Tolucos,https://s3-media1.fl.yelpcdn.com/bphoto/6IZ-kN42UlHZuz3BbXB3zw/o.jpg,,False,https://www.yelp.com/biz/pozoler%C3%ADa-los-tolucos-m%C3%A9xico?adjust_creative=xDKeFNUg3YH3P2W3fl1X6g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xDKeFNUg3YH3P2W3fl1X6g,+525555381651,+52 55 5538 1651,16.0,"[{'alias': 'mexican', 'title': 'Mexican'}]",4.0,,$$,,{},,Juan Hernandez y Dávalos 40,"México, D.F.",06880,MX,DIF,19.406724,-99.142468
fsl-RYDFLET_x-8zKJhTvg,el-pollo-feliz-méxico,El Pollo Feliz,https://s3-media1.fl.yelpcdn.com/bphoto/vXT6h5VHzYKAXL7PP4wgdw/o.jpg,,False,https://www.yelp.com/biz/el-pollo-feliz-m%C3%A9xico?adjust_creative=xDKeFNUg3YH3P2W3fl1X6g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xDKeFNUg3YH3P2W3fl1X6g,+525555302226,+52 55 5530 2226,6.0,"[{'alias': 'rotisserie_chicken', 'title': 'Rotisserie Chicken'}]",4.0,,$,,{},,Tajín 157,"México, D.F.",03020,MX,DIF,19.3958545190247,-99.1531131372955
KN4AzpanudXbvXUtg9-JcA,la-madre-tapa-méxico-2,La Madre Tapa,https://s3-media2.fl.yelpcdn.com/bphoto/mEQ7G_vJgzpe3U-g7MML9g/o.jpg,,False,https://www.yelp.com/biz/la-madre-tapa-m%C3%A9xico-2?adjust_creative=xDKeFNUg3YH3P2W3fl1X6g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xDKeFNUg3YH3P2W3fl1X6g,+525563654472,+52 55 6365 4472,2.0,"[{'alias': 'spanish', 'title': 'Spanish'}]",4.5,,,,{},,Juan Sánchez Azcona 572,"México, D.F.",03020,MX,DIF,19.3927158,-99.1605655
H38RkDakqv1bz-oiVfWsoA,las-criminales-ciudad-de-méxico,Las Criminales,https://s3-media2.fl.yelpcdn.com/bphoto/7rGTO6sOfADlkVDdMlUvkg/o.jpg,,False,https://www.yelp.com/biz/las-criminales-ciudad-de-m%C3%A9xico?adjust_creative=xDKeFNUg3YH3P2W3fl1X6g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xDKeFNUg3YH3P2W3fl1X6g,+525575922209,+52 55 7592 2209,2.0,"[{'alias': 'tradamerican', 'title': 'American (Traditional)'}, {'alias': 'burgers', 'title': 'Burgers'}]",4.0,,$,,{},,Dr José María Vertiz 625,Ciudad de México,03020,MX,DIF,19.3985543301381,-99.1509542318471
Oq2w0MP4xvIWCR7LRJa_GQ,dolce-maría-express-ciudad-de-méxico-2,Dolce María Express,https://s3-media4.fl.yelpcdn.com/bphoto/LDu7fBDEA80HZxloNJ4rVA/o.jpg,,False,https://www.yelp.com/biz/dolce-mar%C3%ADa-express-ciudad-de-m%C3%A9xico-2?adjust_creative=xDKeFNUg3YH3P2W3fl1X6g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xDKeFNUg3YH3P2W3fl1X6g,+525575927183,+52 55 7592 7183,1.0,"[{'alias': 'pizza', 'title': 'Pizza'}, {'alias': 'cafeteria', 'title': 'Cafeteria'}]",5.0,,,,{},,Calle Luz Saviñón 1752 A,Ciudad de México,03020,MX,DIF,19.389911,-99.1506835
kSqxxPCbN1YxEujAXRuUeA,los-chamos-méxico,Los Chamos,https://s3-media4.fl.yelpcdn.com/bphoto/7hsaGzIVHL-0xsOtTOKDww/o.jpg,,False,https://www.yelp.com/biz/los-chamos-m%C3%A9xico?adjust_creative=xDKeFNUg3YH3P2W3fl1X6g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xDKeFNUg3YH3P2W3fl1X6g,+525555193759,+52 55 5519 3759,8.0,"[{'alias': 'latin', 'title': 'Latin American'}]",5.0,,$$,,{},,Diagonal San Antonio 1689,"México, D.F.",04480,MX,DIF,19.3985433779002,-99.1512510760523
9WNnt_Jt8wWFvdn1l-AYHg,punta-mar-benito-juárez,Punta Mar,https://s3-media3.fl.yelpcdn.com/bphoto/Crzfg7eIQdf64tk5JREIfg/o.jpg,,False,https://www.yelp.com/biz/punta-mar-benito-ju%C3%A1rez?adjust_creative=xDKeFNUg3YH3P2W3fl1X6g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xDKeFNUg3YH3P2W3fl1X6g,+525511077147,+52 55 1107 7147,2.0,"[{'alias': 'seafood', 'title': 'Seafood'}]",4.5,,,,{},,Luz Saviñon 1211,Benito Juárez,03020,MX,DIF,19.3910448185833,-99.1583064571023
lnZJz3vDOLi64N1RVbG_zA,el-cuartito-méxico,El Cuartito,https://s3-media2.fl.yelpcdn.com/bphoto/I4p-MKSfb_L0vW5-kjBlCw/o.jpg,,False,https://www.yelp.com/biz/el-cuartito-m%C3%A9xico?adjust_creative=xDKeFNUg3YH3P2W3fl1X6g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xDKeFNUg3YH3P2W3fl1X6g,+525546323607,+52 55 4632 3607,4.0,"[{'alias': 'argentine', 'title': 'Argentine'}]",4.5,,$$,,{},,Monte Albán 175,"México, D.F.",03020,MX,DIF,19.3931822149626,-99.1505226684479
KnAjwekEiacCYuECro9G6A,fonda-32-ciudad-de-méxico,Fonda 32,https://s3-media3.fl.yelpcdn.com/bphoto/J2l50DNeW_SoQc9t-xuQkQ/o.jpg,,False,https://www.yelp.com/biz/fonda-32-ciudad-de-m%C3%A9xico?adjust_creative=xDKeFNUg3YH3P2W3fl1X6g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xDKeFNUg3YH3P2W3fl1X6g,+525572582523,+52 55 7258 2523,1.0,"[{'alias': 'mexican', 'title': 'Mexican'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'diners', 'title': 'Diners'}]",5.0,,,,{},,La Morena 1257,Ciudad de México,03020,MX,DIF,19.3981162317646,-99.1504374083748
-1301GBeD0ohXUshuDDTrA,branca-parrilla-méxico,Branca Parrilla,https://s3-media2.fl.yelpcdn.com/bphoto/xR5kxbALPwCno_8KhjXfIQ/o.jpg,,False,https://www.yelp.com/biz/branca-parrilla-m%C3%A9xico?adjust_creative=xDKeFNUg3YH3P2W3fl1X6g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xDKeFNUg3YH3P2W3fl1X6g,,,10.0,"[{'alias': 'argentine', 'title': 'Argentine'}, {'alias': 'steak', 'title': 'Steakhouses'}]",4.0,,$$,,{},,"Doctor Barragán #626, esq. Universidad","México, D.F.",03020,MX,DIF,19.3965521,-99.1474384
AYHyI3GGnlsGMLoZGnvs6w,la-cuenca-méxico,La Cuenca,https://s3-media4.fl.yelpcdn.com/bphoto/GMvCDXVRCZn7lGjJjTGjcg/o.jpg,,False,https://www.yelp.com/biz/la-cuenca-m%C3%A9xico?adjust_creative=xDKeFNUg3YH3P2W3fl1X6g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xDKeFNUg3YH3P2W3fl1X6g,+525556964508,+52 55 5696 4508,2.0,"[{'alias': 'mexican', 'title': 'Mexican'}]",5.0,,$,,{},,Reembolsos 3,"México, D.F.",03400,MX,DIF,19.3924698683783,-99.1406424343586
7JnxcDNxp9R8uCr3FNWTvQ,alrashid-santa-maría-ajoloapan,Alrashid,https://s3-media3.fl.yelpcdn.com/bphoto/yr-6XwObTt6Ds3tRf0HeHQ/o.jpg,,False,https://www.yelp.com/biz/alrashid-santa-mar%C3%ADa-ajoloapan?adjust_creative=xDKeFNUg3YH3P2W3fl1X6g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xDKeFNUg3YH3P2W3fl1X6g,+525585908595,+52 55 8590 8595,1.0,"[{'alias': 'lebanese', 'title': 'Lebanese'}, {'alias': 'arabian', 'title': 'Arabian'}]",5.0,,,,{},,Calz. Sta. Anita 25,Santa María Ajoloapan,55755,MX,MEX,19.3988885337152,-99.1360572510501
gyip3sKQfGVlVtmq63fQNw,la-sazón-de-la-ñaña-ciudad-de-méxico-2,La Sazón de la Ñaña,https://s3-media4.fl.yelpcdn.com/bphoto/--SPpvNuRQKNXLunSaW_GA/o.jpg,,False,https://www.yelp.com/biz/la-saz%C3%B3n-de-la-%C3%B1a%C3%B1a-ciudad-de-m%C3%A9xico-2?adjust_creative=xDKeFNUg3YH3P2W3fl1X6g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=xDKeFNUg3YH3P2W3fl1X6g,+525534347638,+52 55 3434 7638,3.0,"[{'alias': 'latin', 'title': 'Latin American'}, {'alias': 'personalchefs', 'title': 'Personal Chefs'}, {'alias': 'catering', 'title': 'Caterers'}]",5.0,,$,,{},,Palmira 23,Ciudad de México,03400,MX,DIF,19.4033824,-99.1439501
