id,place_id,name,price_level,rating,user_ratings_total,icon,photos,reference,types,vicinity,compound_code,global_code,latitude,longitude
6c09b72cffac808e497422c7049a2dab31025f06,ChIJa7soM8T-0YURo8Iuh485zRw,Sushi Itto,2.0,4.0,950.0,https://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png,"[{'height': 4160, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/111616987290097134326"">A Google User</a>'], 'photo_reference': 'CmRaAAAAxXLsy_M58tEw3Ul2xSUO6p4mavDe1-CBi2obzhdixArte2M_QWXp4CVhS-bBcyuUlRdENT1h0Ae9N4a-IPq1KciH-DcUtJkawQDdFTOtQFQZQV3k36_G9u-Acjw7fOo6EhDQs7EZprt8qq-rmQasATdSGhTwsC4tWcLdqw7aM8LpHcyh3wD_1Q', 'width': 3120}]",ChIJa7soM8T-0YURo8Iuh485zRw,"['restaurant', 'food', 'point_of_interest', 'establishment']","PORTAL CENTRO Lorenzo Boturini 258 Local 2N-37, Tránsito, Ciudad de México",CV9C+Q2 Mexico City,76F2CV9C+Q2,19.4193791,-99.12991749999999
8aa9996f2f10c1a7eac56060d044a6766e316a9b,ChIJgSMs_9P40YURlGrWdXOfZ_U,Sushi Hoko-ki.,2.0,4.4,4109.0,https://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png,"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/108863440347082314967"">David M Sánchez</a>'], 'photo_reference': 'CmRaAAAAWislIWW22rUc9uXq94XfN-ZzVjlvL4DtlruNXDkMEKnB1S0KYJj6BoBFloJb4A0DyqUcBGE5xq7-o8l-XWBWSbDK6ZXDf00x5636AdiRV53_HiLICoxnowuZUT-KgtcTEhA0LunbgVGoArkO74Di0BWnGhQYUyIwGjKWBNPaj8SnU74vze-mZQ', 'width': 4032}]",ChIJgSMs_9P40YURlGrWdXOfZ_U,"['restaurant', 'food', 'point_of_interest', 'establishment']","Calle José de Emparán 9, Tabacalera, Ciudad de México",CRQX+6F Mexico City,76F2CRQX+6F,19.4380422,-99.1513343
3a73511f4a3b033bc786933989452bcfc77a26f3,ChIJmSi-S-X_0YURMw9XptcqESQ,Sushi Maki,,4.6,5.0,https://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png,"[{'height': 1960, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/117013896750125595657"">Edith Esquivel</a>'], 'photo_reference': 'CmRaAAAAHCdPEd-R8eQfZlnTxzYM4-9DQMGekeUG9mpQAZ3X_xjm81AsMEqsM4xF9LuUbY9Y5lrQfbhw7dhHPhE30qDNdO6uwpObERU4ekZZKDereBjqUWPdkuZcDB6104x6KMutEhCHje-Tjsh5rMTS-hL7bSISGhRoim7sECCKlTXDP3ZUCX_j6KM5Mw', 'width': 4032}]",ChIJmSi-S-X_0YURMw9XptcqESQ,"['restaurant', 'food', 'point_of_interest', 'establishment']","Chimalpopoca 50, Centro, Ciudad de México",CVC5+XR Mexico City,76F2CVC5+XR,19.4224815,-99.1403857
5f47c05526754ed63850e7b0a5e71f3be35bbd0d,ChIJW1CNcdn-0YURASuPI3Z4hbo,"Comida Japonesa ""Nigiri Sushi""",,4.4,49.0,https://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png,"[{'height': 3120, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/110072050307791671184"">A Google User</a>'], 'photo_reference': 'CmRaAAAAqRxM55FrjuOCizsTajr7mip_GZtljeEeUC12fTPguRyhXFJ9a732uz_eH3y66NlcG_RsDgax9Mp3nYC7yrXrZwnTjCitbKoTJLRqmpDtMSrb6qCxl1hbiPqMVpl5w-hhEhBxCmXgJWeJ7xi3h1MUa4WJGhRS8rl_5mw2cNQsPe3s7SxYj8X-kg', 'width': 4160}]",ChIJW1CNcdn-0YURASuPI3Z4hbo,"['restaurant', 'food', 'point_of_interest', 'establishment']","Alfredo Chavero 42, Obrera, Ciudad de México",CV95+3H Mexico City,76F2CV95+3H,19.4176498,-99.14107729999999
408b69343042dbc2e2299d3a38414b972cfcbccb,ChIJ512YSSv50YUR_iAcr9BQA6s,Daiki Sushi House,,4.0,69.0,https://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png,"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/101702144198705195742"">Elena no sabaku</a>'], 'photo_reference': 'CmRaAAAAGS6xtr6VEN6_T3xy3YRcoyMwDV0KoRDMYjwEIgGuuErNuzKBn4rv7i6ZQ6LdEx0ybEAoVtf4o63XgUZTWDpY5PSuIsGgmnZFQ9fT8QhifWjgPFCyds_opq1KgRfYIW4LEhBpLsDlFpOvNPqT8oBjSU61GhRCAEqvymSGw9x_jaPN7YdMqiW1Dw', 'width': 4032}]",ChIJ512YSSv50YUR_iAcr9BQA6s,"['restaurant', 'food', 'point_of_interest', 'establishment']","Eje Central Lázaro Cárdenas 9, Colonia Centro, Centro, Ciudad de México",CVM5+9F Mexico City,76F2CVM5+9F,19.4334661,-99.14132529999999
751281cbcb1a957b1320a2ba096fe60721722da9,ChIJg9p7UDb50YUR1JW9x5sHDYs,Sushi Los toris,,4.2,47.0,https://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png,"[{'height': 736, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/105500609763880272796"">A Google User</a>'], 'photo_reference': 'CmRaAAAA_sUCS6S-EXYHknr6yPXvCC7YrR8GaghsXc2RCMyPgewoVpl4XMzwpUCgXZRkLX9YYfFhOzvMjDaZiQyp6uiRlGtvoWCECUIDqS9zk5M5MSLYUKdaDshhy1ivKTcdfK-yEhASdtu4MXihz3dHtGtBkwisGhQf-4aMEmSzkBhgwa6nJhVafngiRg', 'width': 1080}]",ChIJg9p7UDb50YUR1JW9x5sHDYs,"['restaurant', 'food', 'point_of_interest', 'establishment']","Gonzalez Ortega # 59, Tepito, Morelos, Ciudad de México",CVVF+8Q Mexico City,76F2CVVF+8Q,19.4433254,-99.12556769999999
b3e3c94616c491d05e09356a31c79f68f78d44c5,ChIJR-JgOan_0YURSmCa7s0540E,DAYCOKUTEN-SUSHI,,5.0,2.0,https://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png,,ChIJR-JgOan_0YURSmCa7s0540E,"['restaurant', 'food', 'point_of_interest', 'establishment']","Calle Dr. Lucio 16, Doctores, Ciudad de México",CRGX+4G Mexico City,76F2CRGX+4G,19.4252615,-99.1511393
e8974c154c68580434ab10dc1093d312fa7b6b58,ChIJ2SLVKDX50YURprvZxworPpE,KAORY SUSHI,,4.2,29.0,https://maps.gstatic.com/mapfiles/place_api/icons/generic_business-71.png,"[{'height': 2272, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/117487493228955387687"">ALLEN WALKER</a>'], 'photo_reference': 'CmRaAAAAEJkUJl1Wi-pt4PPFsBOwqpP5XoLxvkWMo_rrnVXs5uPgGehEPmloDtuTFWQDUL60EcLIzGhl48CqMrWwon3dFL39vT-M5HuPWyFzWkYxa6DeTHUCKdRzZtceQ4TMdBYyEhB7kTrKu6Uv4_MbNtXMjhYlGhQMKfS6Y3cXc52wYy351w0FAkIqCg', 'width': 4608}]",ChIJ2SLVKDX50YURprvZxworPpE,"['meal_delivery', 'restaurant', 'food', 'point_of_interest', 'establishment']","Calle Manuel Doblado 10, Centro, Ciudad de México",CVMF+VH Mexico City,76F2CVMF+VH,19.4346863,-99.1260408
5a7e158614f38f81c48c1287e97be43ad17b792e,ChIJARtNSSv50YURB1U-9btSSH8,Bombo Sushi,,4.2,397.0,https://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png,"[{'height': 886, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/104718124307973940910"">A Google User</a>'], 'photo_reference': 'CmRaAAAAlpRsqCEfONdVeulgL2D3iQbQfNHxTKt0xeakXHDMEpTT_EToRaRxjBMKTEfeMDF7jaQg1uxnc2_Xw_jkOaAngpBnMGr946H0aRZXThoixwUrdvU7uApyLO7zeQqnvJg3EhC2SWsJgL_LOf_pqayuCSQUGhTvNLY9bnJra1X_kdd4TNgLcgICPw', 'width': 1132}]",ChIJARtNSSv50YURB1U-9btSSH8,"['restaurant', 'food', 'point_of_interest', 'establishment']","Eje Central Lázaro Cárdenas 9, Colonia Centro, Centro, Ciudad de México",CVM5+CF Mexico City,76F2CVM5+CF,19.4335178,-99.1413346
2ba195d1956cc46f302af1312ca5bdca6bdd91d2,ChIJ6Wf4b8P-0YURAvsaIVkscKg,Hinode,,4.4,249.0,https://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png,"[{'height': 4128, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/108109199480013742721"">eduardo trujequetrujeque66@hotmail.com</a>'], 'photo_reference': 'CmRaAAAA6Bmww4OJe-nGRcKVFUH2-ErkZEiFr9zYjIQrcvPi6iK6eS-GtFR0YiKUKaWf9-SWvMwM3k1Upm3UDKazKBaex8CMOZoK5KWv20wjHbaTU51sEFy82feNIRnui4A0hBh4EhBDwvBc1z_XdzhT9_jICywBGhQ4GtTUBI01ahgCjOX0TUZE8dwTQw', 'width': 3096}]",ChIJ6Wf4b8P-0YURAvsaIVkscKg,"['restaurant', 'food', 'point_of_interest', 'establishment']","Gutiérrez Nájera, Tránsito, Ciudad de México",CV88+2X Mexico City,76F2CV88+2X,19.4150356,-99.1325063
5bfb770bbc3a864fa4c9762b8d2f892a3125e6a7,ChIJ-b8OUiv50YUR_WX69feFniA,Aguas Atenas,,0.0,0.0,https://maps.gstatic.com/mapfiles/place_api/icons/bar-71.png,,ChIJ-b8OUiv50YUR_WX69feFniA,"['bar', 'point_of_interest', 'establishment']","Loc 5Mezz, Eje Central Lázaro Cárdenas 10, Obrera","CVM5+8P Colonia Obrera, Mexico City",76F2CVM5+8P,19.433346,-99.14074560000002
6bb1e6fc7d808d6248d5628d5064b29e7e74e39a,ChIJq6pY0rn-0YUR1BYBT4vRbxE,Barra Libre DF para tus fiestas y eventos,,4.0,3.0,https://maps.gstatic.com/mapfiles/place_api/icons/bar-71.png,,ChIJq6pY0rn-0YUR1BYBT4vRbxE,"['bar', 'point_of_interest', 'establishment']","Fray Servando, Distrito Federal",CVCH+PR Mexico City,76F2CVCH+PR,19.4217693,-99.1204968
1a50fc1f5c8a069386aed7c806cf8d7b2f049472,ChIJl0ku-g_50YURBcriH_6yz-Y,Micheladas La Chata,,0.0,0.0,https://maps.gstatic.com/mapfiles/place_api/icons/bar-71.png,,ChIJl0ku-g_50YURBcriH_6yz-Y,"['bar', 'point_of_interest', 'establishment']","Aztecas 80 Entre, Fray Bartolomé de Las Casas, Ciudad de México",CVWC+8G Mexico City,76F2CVWC+8G,19.4458308,-99.1286645
25790c3f9ae15b582b154cc7bc31a5e12f690765,ChIJu8yHorz_0YURo1WpHYxYk7s,Intens Jenny,,0.0,0.0,https://maps.gstatic.com/mapfiles/place_api/icons/bar-71.png,,ChIJu8yHorz_0YURo1WpHYxYk7s,"['bar', 'point_of_interest', 'establishment']","Prt. Topolobampo y Tampoco, Ciudad de México",,,19.4326077,-99.133208
988e489d826297387feaac37a48354839b7e85f6,ChIJz_U1YAT_0YURRyXFFEDUQV0,Barrabodas Coctelería,,0.0,0.0,https://maps.gstatic.com/mapfiles/place_api/icons/bar-71.png,"[{'height': 1080, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/104008590896167337745"">A Google User</a>'], 'photo_reference': 'CmRaAAAA441XTWLKO3AuO_9gCjx5F6_2_9t9WKWxDMb1ysM3DNAzMpV2hpcOLneM_ZlwBmMlz0_FAlXttN1TxSEorv0mH57JfVD_gwYk-60x-voTvGB3hF3Q7UE3LduJAcFbZCT2EhAfYyfvUpTvc6tmOtqueNdJGhQ1TxP3FcvbH-ShPROz2EEh5muYgQ', 'width': 1080}]",ChIJz_U1YAT_0YURRyXFFEDUQV0,"['bar', 'point_of_interest', 'establishment']","Claudio Bernard #85, Doctores, Ciudad de México",CVC2+Q9 Mexico City,76F2CVC2+Q9,19.4219034,-99.14910700000001
6be575b39b3db0643aa19d121483f2395853eea0,ChIJqbkBHdX40YUR2Qi4Gj3CjkU,Valiant,2.0,4.4,975.0,https://maps.gstatic.com/mapfiles/place_api/icons/bar-71.png,"[{'height': 1836, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/106688718180370630917"">Enrique Carrillo</a>'], 'photo_reference': 'CmRaAAAA2ed6jOdM3IRC8Tr60AhkflEMYH6_oRO22iI26F8XQ_ibWUyJheHO5xU-2fpWJvgamllLDsOpTg4IRyBo1JbDec2p9axKGV6lNGx7zCkaEzOuE1RO8rG_55iFP0YuOLD2EhAvs6ZHG7wq_teYSAOq71Q9GhQ4McdBgl8_pzu_tpqSgJOeP8PK6w', 'width': 3264}]",ChIJqbkBHdX40YUR2Qi4Gj3CjkU,"['bar', 'point_of_interest', 'establishment']","Humboldt 34, Colonia Centro, Centro, Ciudad de México",CVM2+WP Mexico City,76F2CVM2+WP,19.4347506,-99.1481731
2fe0a69d1b686e7c8f2955fba0210e98fcfb1cbe,ChIJkbIDX_v50YURBVZU7KXvgdQ,Oishi Ramen,,4.7,41.0,https://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png,"[{'height': 4608, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/117570586820012852628"">Ulises El Panda Yglesias</a>'], 'photo_reference': 'CmRaAAAAkg1_U44Jyv8oVc2gP1LdlPYTJe8aTGcqdoNJf9jGaX4o9Gav5V2P39r5jxlQZgTxZcgaVIaOMi6rjU6XmXSmtzWb3BKV69PDs3-oonJX8F5w-o_Lf8SoB4qACj2X0ypnEhBKL-_gLDxa-mNVM49exx_oGhQTsnzsumLEgwp9JDjw8QnvQazXSA', 'width': 3456}]",ChIJkbIDX_v50YURBVZU7KXvgdQ,"['restaurant', 'food', 'point_of_interest', 'establishment']","Zarco 161, Guerrero, Ciudad de México",CVW4+W5 Mexico City,76F2CVW4+W5,19.4472676,-99.144531
5502f0fb00a15c50a33f0287477aa405a5a888c9,ChIJlX_d1Cr50YURnxyGLIj9yVQ,Matsu,2.0,4.2,2155.0,https://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png,"[{'height': 4008, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/106009370956590944259"">A Google User</a>'], 'photo_reference': 'CmRaAAAAeGXmkAhZebh0eI9ANc_hMrGt3-lO384-tS5FoNLsC2eVVGIpqYvqwcvpcYDjAZ4bKvyQ8VSGnsex092tYCxw7IVzd8kwFSOVeQYpLiNkJtPrO4NfA7AChnHdEK1jEmW3EhAJ4a_k6SYdj1Jm44Am1s7zGhSjCeXZ59RZf9cOCHRZfgrRjONVZA', 'width': 5344}]",ChIJlX_d1Cr50YURnxyGLIj9yVQ,"['restaurant', 'food', 'point_of_interest', 'establishment']","Av Independencia 30, Colonia Centro, Centro, Ciudad de México",CVM4+6Q Mexico City,76F2CVM4+6Q,19.433016,-99.14305399999999
09f3bdec03edf4d5a40fa8f8ac4e4045f3886c52,ChIJM5jRSyv50YURvXbyCi5MgCg,Konnyaku Ramen,,4.4,101.0,https://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png,"[{'height': 3016, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/105140833104670369664"">A Google User</a>'], 'photo_reference': 'CmRaAAAAFjF73hXv5dCZqUqdtGov0XfT8s6Tfjl0ct34tVF1YYmrCkltW42WxT1Kb7GDWY_UOCsOjI2o8vFUCWCw_IhSssl4ktcq1cgdnxmoKbF2fYPiinWF1fQxdZTegbRM8-FFEhDsmFGRdrAV5EgEK3k-57eXGhTV2yKdx0nomoUezuQPc-rf_K3jGQ', 'width': 4032}]",ChIJM5jRSyv50YURvXbyCi5MgCg,"['restaurant', 'food', 'point_of_interest', 'establishment']","Fan Center Local 533, Centro, Cuahutemoc",CVM5+8F Mexico City,76F2CVM5+8F,19.433346,-99.14126499999999
d35977fb3af801d87673b0658075abb7d0df0f98,ChIJfzpJSSv50YURQkxdbwc2DjI,Wasabi Fish,2.0,4.4,817.0,https://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png,"[{'height': 3000, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/104175716880107369282"">Karla Valencia</a>'], 'photo_reference': 'CmRaAAAAkBk5w3rlU9AkShoe-iehJgjhhQgpY_duzwoWG4rOQOxq2YhmeMTU8a8LS3P-qoQY3agOUrdMtzt9HR4QCSmd484DE0EYF16KhfG-8YssOWSXdeFoTx7tNedKkBoxx3GNEhDOekzEel2mUuYh56VRU9ysGhTbFMs7XinpfkEVC6q52dNCZ5YTNg', 'width': 4000}]",ChIJfzpJSSv50YURQkxdbwc2DjI,"['restaurant', 'meal_takeaway', 'food', 'point_of_interest', 'establishment']","Eje Central Lázaro Cárdenas 9 l- 503 5to piso, Centro, Cuauhtémoc",CVM5+7G Mexico City,76F2CVM5+7G,19.4332175,-99.14124
969a8403c726040660e9befdb9e3884a230980f1,ChIJOd_c6Kr50YURQAvBM4YZ8vE,Ychibon,,4.1,9.0,https://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png,"[{'height': 4160, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/107236928392783230696"">Jenny Bautista</a>'], 'photo_reference': 'CmRaAAAAUBni7C1Iw190UmOBFjuDl2M9DWPX5QXtrI4MdkrhMiungDx5DWredyGzGXt0WUHwPgGAdvc4V6qPvgqPdQjrRDOz1xkQrrUV5T3_gO9MXMu8oQCgwadbMpG2-jcfO8fzEhC4uyVacUu5cp96ZhkqQOROGhRSsXBe0yjk8Ro4mTDj3ESR0C-mVQ', 'width': 2080}]",ChIJOd_c6Kr50YURQAvBM4YZ8vE,"['restaurant', 'food', 'point_of_interest', 'establishment']",Plaza Fan Center local 602 piso 6 Centro,"CVM5+7C Cuauhtémoc, Mexico City",76F2CVM5+7C,19.4331799,-99.14142799999999
e3d6f3df568a0b55d72aac04606cd61451812cd8,ChIJP5QcFdX40YURXZmVzrC8Clg,SUKIYA Parque Alameda,,4.0,113.0,https://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png,"[{'height': 3072, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/111312193008496105792"">Miguel Luna</a>'], 'photo_reference': 'CmRaAAAAb9owf0yONjCatI95HJUhIhqwpJVy5WbCq1vs5lOxhUncN_U2GVg1JNjDNXZM8KGNXqo6XDJdRvclz4J6gdYET6YrJIK0bOxJC52h1zLRebojDEf8U3H3acASEuEzP2UTEhDdoZZZvC_e7V4Dn_4Ygvj8GhSoRbT7R1w4I7-HFInWYEMp8K9EWQ', 'width': 4096}]",ChIJP5QcFdX40YURXZmVzrC8Clg,"['restaurant', 'food', 'point_of_interest', 'establishment']","Av. Juárez 76, Colonia Centro, Centro, Ciudad de México",CVM3+P5 Mexico City,76F2CVM3+P5,19.43434,-99.14711249999999
2daa37b8c119bd4e303568418b90d7c85ab15af5,ChIJ9fq-YdH-0YURa3zaK7Gz8lc,Zéfiro,2.0,4.8,293.0,https://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png,"[{'height': 4032, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/115526310609987401896"">Luz Maria Sainz</a>'], 'photo_reference': 'CmRaAAAAY1Hnx06tzkPASJKluXk2Xx0UNMYMxF5O2UxjVyyo3EHSnCIUS0LFPfIDrTqV1PSgOuFUJXBOkxTcAV7fSJ_iOSIXA8KVyejY4sm8mUrisIXfyPNZuxiH69cHb-R1TmpPEhDuXGQWynX-aBwYc0zemfnkGhTBcU6DEtEfTGeME8vzMUHHaqI5Jw', 'width': 3024}]",ChIJ9fq-YdH-0YURa3zaK7Gz8lc,"['restaurant', 'food', 'point_of_interest', 'establishment']","San Jerónimo 24, Centro Histórico de la Cdad. de México, Centro, Ciudad de México",CVG6+WQ Mexico City,76F2CVG6+WQ,19.4273348,-99.1380417
59d6c70fecedc98d2c25465e11267fc0d1f09342,ChIJrVoDKiv50YURHIyItBol2NY,Testal,2.0,4.5,1586.0,https://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png,"[{'height': 1979, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/118162596530575663099"">santi.blesa</a>'], 'photo_reference': 'CmRaAAAA6O0q7Te20XbYeujtDBSwXw-mG9XGuYpYNXiPnO9IbDRxCSktZUJcLrNgeWl4wsSoY4-kB4y_6hAuEhG45jKlfXHlQ1i9MaE-EGCeoNqMszw4yaHxN2fdKMfcEApJCKz9EhAcGhvrkpJrcpM5SdFpsaFIGhSSK58JuvSvEBRgdU2zoQpnX0gfvQ', 'width': 2971}]",ChIJrVoDKiv50YURHIyItBol2NY,"['restaurant', 'food', 'point_of_interest', 'establishment']","Dolores 16, Centro Histórico de la Cdad. de México, Centro, Ciudad de México",CVM4+8V Mexico City,76F2CVM4+8V,19.4333333,-99.14277779999999
a3dcfb5782ebf2f647c67b4a5e8ed952a7c3d2d7,ChIJK8O1qTL50YURg1gtyCZBT2A,Mercaderes,2.0,4.6,2080.0,https://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png,"[{'height': 3120, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/115564787865445178021"">A Google User</a>'], 'photo_reference': 'CmRaAAAA2hfoulTT0PkDNrTbf1db1T5Vv4_9b2IXzjtqigbhnHzurceCgolPC7Oj9b2NSI8iVYZEmHUJG0dYH1cXtboiw-7404ldPY0RKSOU5NnxrCQe8uvGcUlIHBvVNXGhbTG-EhCJjjXLo5TlgZYpYA73uT_7GhTSEaVDgFmTo6q3cYN1nRzTJw2-5Q', 'width': 4160}]",ChIJK8O1qTL50YURg1gtyCZBT2A,"['restaurant', 'food', 'point_of_interest', 'establishment']","Av. 5 de Mayo 57, Centro Histórico de la Cdad. de México, Centro, Ciudad de México",CVM8+H3 Mexico City,76F2CVM8+H3,19.4339216,-99.13479269999999
802329c627c67d44a7354f796c8dfca3eb1676f3,ChIJzbJ7ydL-0YURDh_BqkCUY5E,Azul Historico,3.0,4.5,5380.0,https://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png,"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/112096434470882309432"">Ricardo Vega</a>'], 'photo_reference': 'CmRaAAAALCkrpIORrf4xDSjVy77ovBHS-mP_J2iM1bSS1iwsd8bfXRPrnDCwvr5UdqsPqXtLnB68fI6w7uxbUwe51-mf_K1wgyQeZjd72eAF7kcdAaksb1X3zfqUxrOPEnjDEJSrEhBTbN80yD4zXAlzDCKQCK56GhTk2DKyNgmdVjl3WOqgDO34C4mUuA', 'width': 4032}]",ChIJzbJ7ydL-0YURDh_BqkCUY5E,"['restaurant', 'food', 'point_of_interest', 'establishment']","Isabel la Católica 30, Centro Histórico de la Cdad. de México, Centro, Ciudad de México",CVM7+5H Mexico City,76F2CVM7+5H,19.4329319,-99.13607789999999
b99ee93ee7f6a92e0e6e6a6ab5d0133e9a03841e,ChIJF_L6AjP50YURKgf9s7RHkqI,El Mayor,2.0,4.4,4233.0,https://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png,"[{'height': 3456, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/102224111870994765074"">Adalberto Marron</a>'], 'photo_reference': 'CmRaAAAAdaFgkIjgOMUUZQ8VRlsFFh5MLl-kT00I3CZ9_jqVgp6dYrLmbHxcd78LdyUBzEPenbydWQbmk5sMoH9YA0IcNTjt42NOF01RR9bgU9QZdcSa8clhJ00fKxbeytdn8qTZEhBj_GGdONpeCm-qM0OCMHifGhQj18Vspa_DwG_neqQBFP1Av4oRIw', 'width': 4608}]",ChIJF_L6AjP50YURKgf9s7RHkqI,"['cafe', 'bar', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']","Av. República de Argentina 15, Centro Histórico de la Cdad. de México, Centro, Ciudad de México",CVP9+89 Mexico City,76F2CVP9+89,19.4358087,-99.1316135
0e6a30d4ba2d864ccf76e5ceaf4dd2f4b8f38507,ChIJaRL2-yz50YUR5TJ8Bi3lrMQ,Cafe De Tacuba,3.0,4.5,15740.0,https://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png,"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/105156817608815946490"">Regina Mendez</a>'], 'photo_reference': 'CmRaAAAAqpk7AidV8PBX-hiPOxZfdUjRIy74r3ZH0kvDagLsc3BEY1EHe6U0Ij4lC8o-9DzlNJXmsJzURUlW8mkOc0GF2E3Ry4h0qzcAKRGByVTKylk7cav1xYRvwmhGPfMZD6eNEhB5Q-sDN1QVVDa_cfxD-Lb6GhTFQJI4GbytgZDDb9h7SpKLpqQfyQ', 'width': 4032}]",ChIJaRL2-yz50YUR5TJ8Bi3lrMQ,"['cafe', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']","Calle de Tacuba 28, Centro Histórico de la Cdad. de México, Centro, Ciudad de México",CVP6+7X Mexico City,76F2CVP6+7X,19.4357338,-99.13761579999999
3ef8467b1dd5cc74c8d66d277b2bd3d519c9ec9e,ChIJa8c_X83-0YURF9tYo_Kd1qc,Terraza Gran Hotel,3.0,4.4,1306.0,https://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png,"[{'height': 2448, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/104055269044580375054"">Jeferson Pires</a>'], 'photo_reference': 'CmRaAAAAaddrhkgFnQsaNMygwjz6CdMcZjPQctbWrd0WMWhTovV3lbXDGHaSu7gXVP91eiT8YkdEftRwhDJiXdnl9hyJa2MoXdjz11Xtix0qO6rGZCeoQ_CTX17-kFL0l3RMBHTkEhDpAYx-b28gEyGM4LvwG7o_GhSKS0gJPFirAhKMl9DeUZrU8eEZaw', 'width': 3264}]",ChIJa8c_X83-0YURF9tYo_Kd1qc,"['restaurant', 'bar', 'food', 'point_of_interest', 'establishment']","16 de Septiembre 82, Centro Histórico de la Cdad. de México, Centro, Ciudad de México",CVJ8+V4 Mexico City,76F2CVJ8+V4,19.4321964,-99.1346763
7728ae7b93238d2de01dfa00fd90b1f5709978ed,ChIJtfhD_tT40YURj39iqrcd2ww,El Cardenal Alameda,2.0,4.7,5719.0,https://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png,"[{'height': 3024, 'html_attributions': ['<a href=""https://maps.google.com/maps/contrib/112463029854288693356"">Melina Primo</a>'], 'photo_reference': 'CmRaAAAA_-H8tbb_CL9hm4ajIz2QhKNzfdqS8PtmPcaHBr8M5YTNL4BKBJgfVAlOYfzZnHSVMkRCPa0hxMHeWyjhFZhFGQpIut2DZNn_wSDqgNbnXdyYCjVm_0q8JX3PG46DOrLiEhDyKoBRcVVI-IWCZhwc5K9tGhRT314zT4sZcfP4Acz2SYaj9ESBUw', 'width': 4032}]",ChIJtfhD_tT40YURj39iqrcd2ww,"['restaurant', 'food', 'point_of_interest', 'establishment']","Av. Juárez 70, Colonia Centro, Centro, Ciudad de México",CVM3+WH Mexico City,76F2CVM3+WH,19.434846,-99.1460738
