created_at,id,id_str,text,truncated,source,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,in_reply_to_screen_name,protected,followers_count,friends_count,favourites_count,utc_offset,time_zone,geo_enabled,verified,statuses_count,lang,contributors_enabled,is_translator,is_translation_enabled,profile_background_color,profile_background_image_url,profile_background_image_url_https,profile_background_tile,profile_image_url,profile_image_url_https,profile_banner_url,profile_link_color,profile_sidebar_border_color,profile_sidebar_fill_color,profile_text_color,profile_use_background_image,has_extended_profile,default_profile,default_profile_image,following,follow_request_sent,notifications,geo,coordinates,listed_count,verified,contributors,is_quote_status,retweet_count,favorite_count,favorited,retweeted,possibly_sensitive,attributes,bounding_box,contained_within,country,country_code,full_name,tweet_place_id,place_name,place_type,place_url,user_created_at,description,user_id,user_id_str,location,name,screen_name,hashtags
Sat Mar 21 17:32:23 +0000 2020,1241417383664701440,1241417383664701440,"Gracias COVID &amp; Pinterest, ya tengo el estilo que quiero para mi casa. Solo falta el capital. https://t.co/oDD6lP8iMo",False,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,False,486,1498,13834,,,True,False,15550,es,False,False,,EDECE9,http://abs.twimg.com/images/themes/theme3/bg.gif,https://abs.twimg.com/images/themes/theme3/bg.gif,True,http://pbs.twimg.com/profile_images/378800000123468390/d9094edb056d11018434dfe1e11eaf68_normal.jpeg,https://pbs.twimg.com/profile_images/378800000123468390/d9094edb056d11018434dfe1e11eaf68_normal.jpeg,https://pbs.twimg.com/profile_banners/26696144/1502114204,088253,D3D2CF,E3E2DE,634047,True,True,False,False,False,False,False,,,5,False,,False,0,3,False,False,False,{},"{'type': 'Polygon', 'coordinates': [[[-100.2748228, 25.621688], [-100.117445, 25.621688], [-100.117445, 25.7315189], [-100.2748228, 25.7315189]]]}",[],Mexico,MX,"Guadalupe, Nuevo León",d1ec37eb74fb2830,Guadalupe,city,https://api.twitter.com/1.1/geo/id/d1ec37eb74fb2830.json,Thu Mar 26 05:29:48 +0000 2009,"These violent delights have violent ends & in their triumph die, like fire & powder which, as they kiss, consume -",26696144,26696144,"Monterrey, Nuevo León",mariana tornel,marianaTornel,
Sat Mar 21 17:32:23 +0000 2020,1241417382767276039,1241417382767276039,La información no es  sinónimo de conocimiento #DateCuenta #Covid_19,False,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,False,174,420,203,,,True,False,3285,es,False,False,,022330,http://abs.twimg.com/images/themes/theme15/bg.png,https://abs.twimg.com/images/themes/theme15/bg.png,False,http://pbs.twimg.com/profile_images/1095310498944466946/ptCzTMHc_normal.jpg,https://pbs.twimg.com/profile_images/1095310498944466946/ptCzTMHc_normal.jpg,https://pbs.twimg.com/profile_banners/187551599/1549977348,0084B4,A8C7F7,C0DFEC,333333,True,False,False,False,False,False,False,,,1,False,,False,0,0,False,False,,{},"{'type': 'Polygon', 'coordinates': [[[-99.2058092, 19.2970107], [-99.0988713, 19.2970107], [-99.0988713, 19.3597554], [-99.2058092, 19.3597554]]]}",[],Mexico,MX,"Coyoacán, Distrito Federal",609d1bbc180f1434,Coyoacán,city,https://api.twitter.com/1.1/geo/id/609d1bbc180f1434.json,Mon Sep 06 15:05:17 +0000 2010,Optimista y soñador...,187551599,187551599,,Luis Retana,snoop_75,"DateCuenta,Covid_19"
Sat Mar 21 17:31:02 +0000 2020,1241417043045486596,1241417043045486596,"Los próximos 5 días serán decisivos para la propagación del #Covid_19. 5 días sin salir de casa, recomienda el grup… https://t.co/xGaW18QmKt",True,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,False,2751,404,4886,,,True,False,3542,es,False,False,,F5ABB5,http://abs.twimg.com/images/themes/theme17/bg.gif,https://abs.twimg.com/images/themes/theme17/bg.gif,False,http://pbs.twimg.com/profile_images/1230109285071245312/YhE3MrnG_normal.jpg,https://pbs.twimg.com/profile_images/1230109285071245312/YhE3MrnG_normal.jpg,https://pbs.twimg.com/profile_banners/995434933/1576471983,CC3366,000000,000000,000000,True,True,False,False,False,False,False,,,19,False,,False,3,7,False,False,False,{},"{'type': 'Polygon', 'coordinates': [[[-98.407463, 19.028795], [-98.2606824, 19.028795], [-98.2606824, 19.119652], [-98.407463, 19.119652]]]}",[],Mexico,MX,"San Pedro Cholula, Puebla",1d64c2e7bb70cfa1,San Pedro Cholula,city,https://api.twitter.com/1.1/geo/id/1d64c2e7bb70cfa1.json,Fri Dec 07 16:42:18 +0000 2012,"Jefa de Información y conductora @MN_PUEBLA 🎥    Cuenta personal, opiniones personales",995434933,995434933,Puebla,Lydia Cumming,LydiaCumming,Covid_19
Sat Mar 21 17:29:22 +0000 2020,1241416624843841537,1241416624843841537,"Tu puedes.👊

#HumanosResponsables #Covid_19",False,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,False,276,1689,968,,,True,False,6001,es,False,False,,000000,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1108804790832824321/a80ExZMK_normal.jpg,https://pbs.twimg.com/profile_images/1108804790832824321/a80ExZMK_normal.jpg,https://pbs.twimg.com/profile_banners/525915584/1553194636,7B08A6,000000,000000,000000,False,True,False,False,False,False,False,,,1,False,,False,0,0,False,False,,{},"{'type': 'Polygon', 'coordinates': [[[-101.52553, 26.6988679], [-100.916184, 26.6988679], [-100.916184, 27.0575392], [-101.52553, 27.0575392]]]}",[],Mexico,MX,"Monclova, Coahuila de Zaragoza",f1dfc86daf783bfc,Monclova,city,https://api.twitter.com/1.1/geo/id/f1dfc86daf783bfc.json,Fri Mar 16 01:20:55 +0000 2012,"Primero la comedia, después revisas si hay heridos. 🤓🎙",525915584,525915584,"Monclova, Coahuila de Zaragoza",Edgar Arellano,EdgarLaAcerera,"HumanosResponsables,Covid_19"
Sat Mar 21 17:29:15 +0000 2020,1241416597861998593,1241416597861998593,@SSalud_Qro @PanchDominguez En la entrada del tianguis a la pradera hay personal de movilidad repartiendo cubreboca… https://t.co/RxAuXdeEJI,True,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1241414597275455496,1241414597275455496,706636067017916416,706636067017916416,SSalud_Qro,False,296,1188,892,,,True,False,1165,es,False,False,,131516,http://abs.twimg.com/images/themes/theme14/bg.gif,https://abs.twimg.com/images/themes/theme14/bg.gif,True,http://pbs.twimg.com/profile_images/796116593705041920/7dwP1VjD_normal.jpg,https://pbs.twimg.com/profile_images/796116593705041920/7dwP1VjD_normal.jpg,https://pbs.twimg.com/profile_banners/606202455/1437455135,009999,EEEEEE,EFEFEF,333333,True,True,False,False,False,False,False,,,0,False,,False,0,0,False,False,,{},"{'type': 'Polygon', 'coordinates': [[[-100.405474, 20.5201171], [-100.151207, 20.5201171], [-100.151207, 20.9711639], [-100.405474, 20.9711639]]]}",[],Mexico,MX,"El Marqués, Querétaro Arteaga",3adbcafab975d809,El Marqués,city,https://api.twitter.com/1.1/geo/id/3adbcafab975d809.json,Tue Jun 12 07:46:14 +0000 2012,"Gente nueva, Soñar despierto ECYD
Medicina 2003-2008, Humanidades y filosofia. Feliz MEDICO activista defensor de DDHH sobre todo un padre que ama a su hija",606202455,606202455,Mexico,Dr Mario Carrillo Ta,DrMarioCTLC,
Sat Mar 21 17:27:51 +0000 2020,1241416243489488896,1241416243489488896,"🇲🇽 El COVID-19 no es excusa para olvidar que hoy es el día mundial del #sindromededown sonríe y cree en ti, cuando… https://t.co/ypdwstumpf",True,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>",,,,,,False,84,421,1011,,,True,False,1097,es,False,False,,1A1B1F,http://abs.twimg.com/images/themes/theme9/bg.gif,https://abs.twimg.com/images/themes/theme9/bg.gif,True,http://pbs.twimg.com/profile_images/579106873053290497/ZTJHnIp8_normal.jpg,https://pbs.twimg.com/profile_images/579106873053290497/ZTJHnIp8_normal.jpg,https://pbs.twimg.com/profile_banners/333418578/1402629656,FC1008,181A1E,252429,666666,True,True,False,False,False,False,False,"{'type': 'Point', 'coordinates': [19.2617405, -99.64248951]}","{'type': 'Point', 'coordinates': [-99.64248951, 19.2617405]}",4,False,,False,0,0,False,False,False,{},"{'type': 'Polygon', 'coordinates': [[[-99.6470277, 19.2156239], [-99.5128011, 19.2156239], [-99.5128011, 19.2874368], [-99.6470277, 19.2874368]]]}",[],Mexico,MX,"Metepec, México",7bc29846eabda1f2,Metepec,city,https://api.twitter.com/1.1/geo/id/7bc29846eabda1f2.json,Mon Jul 11 14:19:53 +0000 2011,"A veces los sueños acaban antes de lo esperado, pero la vida acaba cuando debe de acabar. I'm mr. Nobody",333418578,333418578,No es tu jodido problema,anglechelon6277,salvador7guzman,sindromededown
Sat Mar 21 17:26:52 +0000 2020,1241415995836772354,1241415995836772354,"Súper importante para las personas que tenemos que salir a laborar día a día 😌 
#Covid_19 #QueretaroResponsable 🙌 😷🧤 https://t.co/CThaKnmiRb",False,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,False,10,166,104,,,True,False,34,es,False,False,,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1000082281376055296/wVmUg6nr_normal.jpg,https://pbs.twimg.com/profile_images/1000082281376055296/wVmUg6nr_normal.jpg,,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,,,0,False,,False,0,0,False,False,False,{},"{'type': 'Polygon', 'coordinates': [[[-100.5963431, 20.5031701], [-100.284846, 20.5031701], [-100.284846, 20.9273791], [-100.5963431, 20.9273791]]]}",[],Mexico,MX,"Querétaro, Querétaro Arteaga",d3492c68c5661201,Querétaro,city,https://api.twitter.com/1.1/geo/id/d3492c68c5661201.json,Sat Apr 21 04:49:56 +0000 2018,,987554002442141696,987554002442141696,,Verenyse,Verenyse1,"Covid_19,QueretaroResponsable"
Sat Mar 21 17:26:14 +0000 2020,1241415836902055948,1241415836902055948,Ademre se las vería duras con el COVID-19 https://t.co/aeXSgMBFTG,False,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,False,175,447,5857,,,True,False,1789,es,False,False,,131516,http://abs.twimg.com/images/themes/theme14/bg.gif,https://abs.twimg.com/images/themes/theme14/bg.gif,True,http://pbs.twimg.com/profile_images/1132283449434353664/lMaEtsN5_normal.jpg,https://pbs.twimg.com/profile_images/1132283449434353664/lMaEtsN5_normal.jpg,,009999,EEEEEE,EFEFEF,333333,True,False,False,False,False,False,False,,,0,False,,True,0,0,False,False,False,{},"{'type': 'Polygon', 'coordinates': [[[-100.5963431, 20.5031701], [-100.284846, 20.5031701], [-100.284846, 20.9273791], [-100.5963431, 20.9273791]]]}",[],Mexico,MX,"Querétaro, Querétaro Arteaga",d3492c68c5661201,Querétaro,city,https://api.twitter.com/1.1/geo/id/d3492c68c5661201.json,Fri Feb 25 01:58:41 +0000 2011,"Completamente relajado, tranquilo y con algunas ideas grandes y extravagantes por cumplir!... Médico de Combate!",257260325,257260325,Mexico,Irv Lopez Arias,irloar,
Sat Mar 21 17:24:46 +0000 2020,1241415468663136260,1241415468663136260,@ayedra Felicidades! Bienvenido al mundo Yedrita Covid 😁🤗,False,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1241389430323195904,1241389430323195904,162542159,162542159,ayedra,False,1627,1306,50585,,,True,False,36778,es,False,False,,352726,http://abs.twimg.com/images/themes/theme5/bg.gif,https://abs.twimg.com/images/themes/theme5/bg.gif,True,http://pbs.twimg.com/profile_images/1234956927198810112/I4bdyekQ_normal.jpg,https://pbs.twimg.com/profile_images/1234956927198810112/I4bdyekQ_normal.jpg,https://pbs.twimg.com/profile_banners/149710748/1556230849,D02B55,FFFFFF,99CC33,3E4415,True,True,False,False,False,False,False,,,3,False,,False,0,3,False,False,,{},"{'type': 'Polygon', 'coordinates': [[[-91.832644, 17.429433], [-91.551799, 17.429433], [-91.551799, 17.959752], [-91.832644, 17.959752]]]}",[],Mexico,MX,"Emiliano Zapata, Tabasco",49e75449c089882f,Emiliano Zapata,city,https://api.twitter.com/1.1/geo/id/49e75449c089882f.json,Sun May 30 01:17:55 +0000 2010,"Tabasqueña 🌺 | Enamorada de los girasoles 🌻 | Amante de los países nórdicos ❄ y los atardeceres 🌅 | Renovacion, equilibrio y salud mental ✨",149710748,149710748,"Tabasco, México",Natsy Nath 🎀,Natsynath,
Sat Mar 21 17:24:04 +0000 2020,1241415292179357699,1241415292179357699,@fgcabezadevaca @m_ebrard @lopezobrador_ @TamaulipasSalud @SSalud_mx @gruposalinas @BancoAzteca Gobernador el día d… https://t.co/XOoESL7E6t,True,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,242381934,242381934,fgcabezadevaca,False,32,486,1150,,,True,False,712,es,False,False,,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1237373909294555136/0J38ChqP_normal.jpg,https://pbs.twimg.com/profile_images/1237373909294555136/0J38ChqP_normal.jpg,https://pbs.twimg.com/profile_banners/43574635/1583847905,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,,,0,False,,False,0,0,False,False,,{},"{'type': 'Polygon', 'coordinates': [[[-97.946585, 25.0478422], [-97.1481989, 25.0478422], [-97.1481989, 26.070144], [-97.946585, 26.070144]]]}",[],Mexico,MX,"Matamoros, Tamaulipas",3309acacf870f6f5,Matamoros,city,https://api.twitter.com/1.1/geo/id/3309acacf870f6f5.json,Sat May 30 19:01:17 +0000 2009,,43574635,43574635,"Colima, México",ana,analeera,
Sat Mar 21 17:23:48 +0000 2020,1241415225485729794,1241415225485729794,Ojo aquí @STPS_mx ccp @Tiendas_OXXO #Covid_19 https://t.co/En8BUT85ib,False,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,False,2034,3514,79946,,,True,False,180228,es,False,False,,1A1B1F,http://abs.twimg.com/images/themes/theme9/bg.gif,https://abs.twimg.com/images/themes/theme9/bg.gif,False,http://pbs.twimg.com/profile_images/1149866471297863680/4Y3iiPQz_normal.jpg,https://pbs.twimg.com/profile_images/1149866471297863680/4Y3iiPQz_normal.jpg,https://pbs.twimg.com/profile_banners/36587816/1562984507,1F3147,181A1E,252429,666666,True,True,False,False,False,False,False,,,33,False,,True,0,1,False,False,False,{},"{'type': 'Polygon', 'coordinates': [[[-99.180678, 19.444937], [-99.0511034, 19.444937], [-99.0511034, 19.592375], [-99.180678, 19.592375]]]}",[],Mexico,MX,"Gustavo A. Madero, Distrito Federal",6f1840cee437e17a,Gustavo A. Madero,city,https://api.twitter.com/1.1/geo/id/6f1840cee437e17a.json,Thu Apr 30 03:50:34 +0000 2009,Arquitecto,36587816,36587816,Mexico City,Antonio Mtz,tequixquiac,Covid_19
Sat Mar 21 17:23:14 +0000 2020,1241415080006291457,1241415080006291457,Mi cuñado esta tan asustado con el #Covid_19 que el mismo y mis sobrinos hicieron un líquido desinfectante para las… https://t.co/p9cWuYNFUf,True,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,False,259,947,3428,,,True,False,24342,es,False,False,,12E6C3,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/3743160094/ea7928519a4da38f5676371065617b51_normal.jpeg,https://pbs.twimg.com/profile_images/3743160094/ea7928519a4da38f5676371065617b51_normal.jpeg,https://pbs.twimg.com/profile_banners/251433188/1370137549,DE1DA1,4DDB15,53EB17,333333,True,True,False,False,False,False,False,,,4,False,,False,0,0,False,False,,{},"{'type': 'Polygon', 'coordinates': [[[-99.1919955, 19.357102], [-99.1309649, 19.357102], [-99.1309649, 19.4041235], [-99.1919955, 19.4041235]]]}",[],Mexico,MX,"Benito Juárez, Distrito Federal",7d93122509633720,Benito Juárez,city,https://api.twitter.com/1.1/geo/id/7d93122509633720.json,Sun Feb 13 03:49:18 +0000 2011,Ayrton senna number 1 Fanatico de la F1 y la NFL y orgulloso de tener una hermosa novia bisexual no esperes que diga lo que quieres escuchar digo lo que pienso,251433188,251433188,San luis potosi,Nocturno,cyg1989,Covid_19
Sat Mar 21 17:22:05 +0000 2020,1241414790330880002,1241414790330880002,"¡La Fe no está en cuarentena, porque nuestra confianza en Jesús se vuelve aún más fuerte en medio de cualquier situación! 🙏❤️🔥
#Covid_19",False,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,False,4,71,1,,,True,False,8,es,False,False,,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1237940745761370112/atgzreYA_normal.jpg,https://pbs.twimg.com/profile_images/1237940745761370112/atgzreYA_normal.jpg,,1DA1F2,C0DEED,DDEEF6,333333,True,False,True,False,False,False,False,,,0,False,,False,0,0,False,False,,{},"{'type': 'Polygon', 'coordinates': [[[-100.421037, 25.4805381], [-100.166146, 25.4805381], [-100.166146, 25.802899], [-100.421037, 25.802899]]]}",[],Mexico,MX,"Monterrey, Nuevo León",b19e24ce42ccd6aa,Monterrey,city,https://api.twitter.com/1.1/geo/id/b19e24ce42ccd6aa.json,Thu Mar 12 03:04:30 +0000 2020,,1237937438049304576,1237937438049304576,"Monterrey, Mx.",Charlie Gil,pscharlieg,Covid_19
Sat Mar 21 17:20:12 +0000 2020,1241414316835966976,1241414316835966976,"¡Apúrele, señora! Antes de que me agarre el Covid 😱 https://t.co/T21fSY2fdp",False,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,False,67,257,850,,,True,False,834,es,False,False,,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1224795608248176642/RsWzCVfT_normal.jpg,https://pbs.twimg.com/profile_images/1224795608248176642/RsWzCVfT_normal.jpg,https://pbs.twimg.com/profile_banners/792367712018239488/1556343189,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,,,2,False,,False,0,1,False,False,False,{},"{'type': 'Polygon', 'coordinates': [[[-98.2564244744735, 19.046622155964727], [-98.2564244744735, 19.046622155964727], [-98.2564244744735, 19.046622155964727], [-98.2564244744735, 19.046622155964727]]]}",[],Mexico,MX,Camino Real a Cholula,0fc29db4bc546002,Camino Real a Cholula,poi,https://api.twitter.com/1.1/geo/id/0fc29db4bc546002.json,Sat Oct 29 14:09:18 +0000 2016,Pat Pending,792367712018239488,792367712018239488,México,chocolateboch.,chocolateboch,
Sat Mar 21 17:20:02 +0000 2020,1241414276956520454,1241414276956520454,El escudo perfecto para el COVID-19 https://t.co/gQnj8ysMI4,False,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,False,20,188,200,,,True,False,183,es,False,False,,F5F8FA,,,False,http://pbs.twimg.com/profile_images/1169276978735792129/B8J0ytIe_normal.jpg,https://pbs.twimg.com/profile_images/1169276978735792129/B8J0ytIe_normal.jpg,https://pbs.twimg.com/profile_banners/1113876988220014592/1554404356,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,,,0,False,,False,0,0,False,False,False,{},"{'type': 'Polygon', 'coordinates': [[[-99.978204, 20.5399272], [-99.741798, 20.5399272], [-99.741798, 20.7665261], [-99.978204, 20.7665261]]]}",[],Mexico,MX,"Ezequiel Montes, Querétaro Arteaga",25904a4dfba77093,Ezequiel Montes,city,https://api.twitter.com/1.1/geo/id/25904a4dfba77093.json,Thu Apr 04 18:52:23 +0000 2019,,1113876988220014592,1113876988220014592,"Cuernavaca, Morelos",Kelly michel Guti,kellymichel06,
Sat Mar 21 17:19:26 +0000 2020,1241414124711616513,1241414124711616513,Este pedo del covid me ayudó para darme cuenta de quien en verdad está mega pendejo y lo mejor es mantenerlos alejados de mi vida 🤗,False,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,False,1474,560,144285,,,True,False,63758,es,False,False,,1A1B1F,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,True,http://pbs.twimg.com/profile_images/1236737517803712512/DH3fGeRb_normal.jpg,https://pbs.twimg.com/profile_images/1236737517803712512/DH3fGeRb_normal.jpg,https://pbs.twimg.com/profile_banners/187806149/1538539940,E80303,000000,252429,666666,True,True,False,False,False,False,False,,,31,False,,False,0,2,False,False,,{},"{'type': 'Polygon', 'coordinates': [[[-117.2984211, 32.0982919], [-116.5597831, 32.0982919], [-116.5597831, 32.567461], [-117.2984211, 32.567461]]]}",[],Mexico,MX,"Tijuana, Baja California",2400156d6de057e3,Tijuana,city,https://api.twitter.com/1.1/geo/id/2400156d6de057e3.json,Tue Sep 07 05:33:27 +0000 2010,"Siempre fiel a los colores que llevo en la piel, Club Deportivo Guadalajara -Fait de ta vie un rêve et d'un rêve une réalité- \o/ Raver* ॐॐॐ",187806149,187806149,Zapopan Jalisco ,Chueko,C_Valdivia11,
Sat Mar 21 17:18:06 +0000 2020,1241413790241042433,1241413790241042433,"El sector transportista reducirá sus unidades por contingencia sanitaria 

#Campeche 
#Covid_19  
#Transporte https://t.co/5dN21nhAyC",False,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,False,4114,154,9584,,,True,False,57120,es,False,False,,7DB319,http://abs.twimg.com/images/themes/theme7/bg.gif,https://abs.twimg.com/images/themes/theme7/bg.gif,False,http://pbs.twimg.com/profile_images/1205691061999460354/n0Ehz32c_normal.jpg,https://pbs.twimg.com/profile_images/1205691061999460354/n0Ehz32c_normal.jpg,https://pbs.twimg.com/profile_banners/159939031/1554359438,A4CF47,DFDFDF,F3F3F3,333333,True,True,False,False,False,False,False,,,23,False,,False,1,2,False,False,False,{},"{'type': 'Polygon', 'coordinates': [[[-90.6935489, 19.2393], [-89.8607309, 19.2393], [-89.8607309, 19.963528], [-90.6935489, 19.963528]]]}",[],Mexico,MX,"Campeche, México",6c726a9d72c3156e,Campeche,city,https://api.twitter.com/1.1/geo/id/6c726a9d72c3156e.json,Sat Jun 26 18:42:33 +0000 2010,"Chavo-ruco, comunicador. Jefe Información en Mayavisión, productor de Agenda Pública/Las Mañanas con Tomás/corresponsal de MVS Radio",159939031,159939031,Campeche,[ Oliver Pacheco ],oliverpachecoMX,"Campeche,Covid_19,Transporte"
Sat Mar 21 17:17:57 +0000 2020,1241413753125683200,1241413753125683200,"Les compartimos la siguiente información 
https://t.co/F0QsesEn4g
@pepebandera1 @oscarvirues @Macrisjauregui… https://t.co/fo5gwjUZLt",True,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",,,,,,False,78878,58844,44175,,,True,False,112554,es,False,False,,FFA639,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,True,http://pbs.twimg.com/profile_images/1229937083520864256/xJcoJvqJ_normal.jpg,https://pbs.twimg.com/profile_images/1229937083520864256/xJcoJvqJ_normal.jpg,https://pbs.twimg.com/profile_banners/114775508/1582162994,0D7A11,000000,93DB0F,594D41,True,True,False,False,False,False,False,,,319,False,,False,5,23,False,False,False,{},"{'type': 'Polygon', 'coordinates': [[[-99.315748, 19.087511], [-99.1009804, 19.087511], [-99.1009804, 19.311459], [-99.315748, 19.311459]]]}",[],Mexico,MX,"Tlalpan, Distrito Federal",2a376531dff3d76a,Tlalpan,city,https://api.twitter.com/1.1/geo/id/2a376531dff3d76a.json,Tue Feb 16 15:33:15 +0000 2010,"Un talk show donde los especialistas y el público generan un espacio de interacción rico en propuestas en el que se analizan, desde diferentes ópticas.",114775508,114775508,"México, D.F.",Diálogos en Confianz,DialogosCanal11,
Sat Mar 21 17:17:45 +0000 2020,1241413703792128000,1241413703792128000,Así cuando veo que llegan tosiendo 🗣 #Covid_19 https://t.co/9MJzLWY8uV,False,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",,,,,,False,196,731,1471,,,True,False,2147,es,False,False,,C0DEED,http://abs.twimg.com/images/themes/theme1/bg.png,https://abs.twimg.com/images/themes/theme1/bg.png,False,http://pbs.twimg.com/profile_images/1215299075597307904/CFo8jJfG_normal.jpg,https://pbs.twimg.com/profile_images/1215299075597307904/CFo8jJfG_normal.jpg,https://pbs.twimg.com/profile_banners/288318134/1578584972,1DA1F2,C0DEED,DDEEF6,333333,True,True,True,False,False,False,False,,,0,False,,True,0,1,False,False,False,{},"{'type': 'Polygon', 'coordinates': [[[-100.421037, 25.4805381], [-100.166146, 25.4805381], [-100.166146, 25.802899], [-100.421037, 25.802899]]]}",[],Mexico,MX,"Monterrey, Nuevo León",b19e24ce42ccd6aa,Monterrey,city,https://api.twitter.com/1.1/geo/id/b19e24ce42ccd6aa.json,Tue Apr 26 16:52:06 +0000 2011,"Comunicólogo y Mercadólogo. 〽️Regio 100%, Rayado 🇫🇮 🏆, Viva la vida ⚡️.",288318134,288318134,,🐺 M I G U E L,MaiqiiGtz,Covid_19
Sat Mar 21 17:17:29 +0000 2020,1241413632950501380,1241413632950501380,"@jadelcueto Usen su ingenio y capacidad técnica para producir material médico desechable, esos son los descartables… https://t.co/NWQWEeBaFD",True,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1241386755741429762,1241386755741429762,86386734,86386734,jadelcueto,False,1275,1210,32568,,,True,False,18910,es,False,False,,000000,http://abs.twimg.com/images/themes/theme19/bg.gif,https://abs.twimg.com/images/themes/theme19/bg.gif,False,http://pbs.twimg.com/profile_images/1219329016919883778/aHfMbE-Q_normal.jpg,https://pbs.twimg.com/profile_images/1219329016919883778/aHfMbE-Q_normal.jpg,https://pbs.twimg.com/profile_banners/575911103/1579545836,1B95E0,000000,000000,000000,False,False,False,False,False,False,False,,,27,False,,False,0,1,False,False,,{},"{'type': 'Polygon', 'coordinates': [[[-99.2058092, 19.2970107], [-99.0988713, 19.2970107], [-99.0988713, 19.3597554], [-99.2058092, 19.3597554]]]}",[],Mexico,MX,"Coyoacán, Distrito Federal",609d1bbc180f1434,Coyoacán,city,https://api.twitter.com/1.1/geo/id/609d1bbc180f1434.json,Thu May 10 04:00:05 +0000 2012,"Researcher and environmental activist in 🇲🇽, PhD/MSc in Ecology #UNAM Popularizer of science #Talquino y #Ranguerino 🇨🇱/ Las opiniones aquí son personales.",575911103,575911103,"Distrito Federal, México",Miguel Rivas Soto,migrivass,
