id,place_id,plus_code,name,price_level,rating,user_ratings_total,icon,photos,reference,types,vicinity,geometry
be7aa245000111068d4402402921741c981a45f2,ChIJNahh5yr50YUR0aI0pC05xl0,"{""compound_code"": ""CVM4+QM Mexico City"", ""global_code"": ""76F2CVM4+QM""}",Burger King Alameda Central,2,4.0,4359,https://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png,"[{""height"": 3456, ""html_attributions"": [""<a href=\""https://maps.google.com/maps/contrib/100681567125137544416\"">Sara Hern\u00e1ndez</a>""], ""photo_reference"": ""CmRaAAAAzCM_60dhCL-JxodQzWBbzUmHZWi8CBm4YwDsC9F6hznBPufB2o8lhgwCf2JMYqNiH4idcN4qcgfBnoMBkarZItC9S1yqiGzq2_xxMu8fuBZjJBpLIfzAHRP3j0jsI7GlEhBnFchwLCPsoSrd31yID8m0GhRIgGk7Vj0eWLJGLPP5QHCK5iMHCg"", ""width"": 4608}]",ChIJNahh5yr50YUR0aI0pC05xl0,"[""restaurant"", ""food"", ""point_of_interest"", ""establishment""]","Av. Juárez 30, Centro Histórico de la Cdad. de México, Centro, Ciudad de México","{""location"": {""lat"": 19.4343969, ""lng"": -99.1432932}, ""viewport"": {""northeast"": {""lat"": 19.43586422989272, ""lng"": -99.14192092010728}, ""southwest"": {""lat"": 19.43316457010728, ""lng"": -99.14462057989273}}}"
c1584b7db8b3bc8b61dbd8935fa03e0a7aa7210d,ChIJQ90K6nX50YUR_EJ6hYGmzAw,"{""compound_code"": ""CVR4+33 Mexico City"", ""global_code"": ""76F2CVR4+33""}",Happy Tuna Food,,4.5,15,https://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png,"[{""height"": 3024, ""html_attributions"": [""<a href=\""https://maps.google.com/maps/contrib/112398118347862309443\"">Erick Hurtado</a>""], ""photo_reference"": ""CmRaAAAAx5W3gIGC87NMTI6mBR0BalT9adJCe0Nw3OwhYEyA0rxrR_J9uRJsqdPN9kEpUGatviam-YNiYI7sKBNkIAGErzisU1BGRHpFIjS99KGsDz_eWBmITO_ycv1n-u-SeCiaEhD-THoxdfog1qULd8jZwswoGhRAq8y59s0800_M_lTyEtOdwiIMGw"", ""width"": 4032}]",ChIJQ90K6nX50YUR_EJ6hYGmzAw,"[""restaurant"", ""food"", ""point_of_interest"", ""establishment""]","Calle Soto #72 local a y b, Guerrero, Ciudad de México","{""location"": {""lat"": 19.4401616, ""lng"": -99.1447544}, ""viewport"": {""northeast"": {""lat"": 19.44150572989272, ""lng"": -99.14337152010728}, ""southwest"": {""lat"": 19.43880607010728, ""lng"": -99.14607117989272}}}"
e12ab1253b2330a0b701ad9b8bbfc6f3a619315e,ChIJHV_LyNT40YURSV_w7PsdthA,"{""compound_code"": ""CVM2+86 Mexico City"", ""global_code"": ""76F2CVM2+86""}",El 123,2,4.4,1420,https://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png,"[{""height"": 1878, ""html_attributions"": [""<a href=\""https://maps.google.com/maps/contrib/112929620227523184775\"">anni garza</a>""], ""photo_reference"": ""CmRaAAAA94ietkWo2lC5hjTitYO1EFQfmwVIvY4Y0aWfkc2rx2IhrnzTokafYW62wNmbFczQZ1kVEBdOxmPL1Wg0wR4oLjOCfl1S70Y9Ldz56geNoN7R0SwNfnfGH57VQeKVj5ESEhDu3A2Q0OizoFX6RGhx3Aw2GhS8fpXoBo_Jj21yr6ueFLpMTaW3rw"", ""width"": 2630}]",ChIJHV_LyNT40YURSV_w7PsdthA,"[""art_gallery"", ""grocery_or_supermarket"", ""restaurant"", ""food"", ""point_of_interest"", ""store"", ""establishment""]","Calle Artículo 123 123 B, Colonia Centro, Centro, Ciudad de México","{""location"": {""lat"": 19.4332844, ""lng"": -99.1494128}, ""viewport"": {""northeast"": {""lat"": 19.43457662989272, ""lng"": -99.14807232010727}, ""southwest"": {""lat"": 19.43187697010728, ""lng"": -99.15077197989271}}}"
ff0b45498a41d243f0cdf01e58846b755a6f3113,ChIJodOzxtH-0YURckCUoh_aP-4,"{""compound_code"": ""CVG7+6P Mexico City"", ""global_code"": ""76F2CVG7+6P""}",Tacos El Cuñado,,0.0,0,https://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png,,ChIJodOzxtH-0YURckCUoh_aP-4,"[""restaurant"", ""food"", ""point_of_interest"", ""establishment""]","5 de Febrero 95, Aragón La Villa(Aragón), Cuauhtémoc","{""location"": {""lat"": 19.425543, ""lng"": -99.135639}, ""viewport"": {""northeast"": {""lat"": 19.42687372989272, ""lng"": -99.13415107010728}, ""southwest"": {""lat"": 19.42417407010728, ""lng"": -99.13685072989273}}}"
bce8a961def9340a1ff23bd8ec49e6f78b971c0c,ChIJz-AulCr_0YURXzo26xidBgQ,"{""compound_code"": ""CVJ3+C8 Mexico City"", ""global_code"": ""76F2CVJ3+C8""}",Servicios de Alimentos Caseros S.A.,,0.0,0,https://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png,,ChIJz-AulCr_0YURXzo26xidBgQ,"[""restaurant"", ""food"", ""point_of_interest"", ""establishment""]","Revillagigedo 28, Colonia Centro, Centro, Ciudad de México","{""location"": {""lat"": 19.4310501, ""lng"": -99.1467028}, ""viewport"": {""northeast"": {""lat"": 19.43239157989272, ""lng"": -99.14531282010728}, ""southwest"": {""lat"": 19.42969192010728, ""lng"": -99.14801247989271}}}"
99d54c9fa58ddab1391277ec5574dfa7bca4e418,ChIJEz3aKZP50YURVHNC3Ciqrkk,"{""compound_code"": ""CVPF+W3 Mexico City"", ""global_code"": ""76F2CVPF+W3""}",Light Food,,5.0,3,https://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png,"[{""height"": 960, ""html_attributions"": [""<a href=\""https://maps.google.com/maps/contrib/102704888174848293071\"">Omar Toxtle P\u00e9rez</a>""], ""photo_reference"": ""CmRaAAAAHtCSgoqYDNlW3mBxw_SJnTFbcBnJIvh1S-S1wxPVHLFfihk3NZVVH5_hsW9DlTsZa2XcpP3MkfH_Sosx3cg_BK_EPbPhtWwewfvJ0X5A6I9-_Q2nXM0b3tZswUo8MDB1EhBdZq2oLfduM_Nqz6siRhUYGhQOgFX6Jvxiqy69EmLEffpYFBL_-w"", ""width"": 1280}]",ChIJEz3aKZP50YURVHNC3Ciqrkk,"[""restaurant"", ""food"", ""point_of_interest"", ""establishment""]","Cjon. Girón, Centro Histórico de la Cdad. de México, Centro, Ciudad de México","{""location"": {""lat"": 19.4373529, ""lng"": -99.12735119999999}, ""viewport"": {""northeast"": {""lat"": 19.43875557989272, ""lng"": -99.12595162010729}, ""southwest"": {""lat"": 19.43605592010728, ""lng"": -99.12865127989274}}}"
9b09b5e71353414772c1120e71b82aad60fecd27,ChIJh3D2US350YURVW0T-_DRdsA,"{""compound_code"": ""CVM7+FV Mexico City"", ""global_code"": ""76F2CVM7+FV""}",El Cardenal,2,4.6,10401,https://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png,"[{""height"": 3024, ""html_attributions"": [""<a href=\""https://maps.google.com/maps/contrib/108741372455579427049\"">Cristina Corona</a>""], ""photo_reference"": ""CmRaAAAAC4CaRSSSWPN4U612R26rh8Z6sH9ilfRIX7S6WNfb9ad12FyQ6d2Uo4rBk-KHeNlcL4uLtj0LvbYpahRPM45QV8_BLmZYHbUeasCif_PE0DHld2QmNytX37gC9IXdoOSwEhAkRFFIfKh_PXOKLk-f_2WQGhTNUcH9Wt6T3AmaElSHG3aKpJIACg"", ""width"": 4032}]",ChIJh3D2US350YURVW0T-_DRdsA,"[""restaurant"", ""food"", ""point_of_interest"", ""establishment""]","Calle de la Palma 23, Centro Histórico de la Cdad. de México, Centro, Ciudad de México","{""location"": {""lat"": 19.4337285, ""lng"": -99.1353493}, ""viewport"": {""northeast"": {""lat"": 19.43509102989272, ""lng"": -99.13390677010729}, ""southwest"": {""lat"": 19.43239137010728, ""lng"": -99.13660642989274}}}"
8aa9996f2f10c1a7eac56060d044a6766e316a9b,ChIJgSMs_9P40YURlGrWdXOfZ_U,"{""compound_code"": ""CRQX+6F Mexico City"", ""global_code"": ""76F2CRQX+6F""}",Sushi Hoko-ki.,2,4.4,4109,https://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png,"[{""height"": 3024, ""html_attributions"": [""<a href=\""https://maps.google.com/maps/contrib/108863440347082314967\"">David M S\u00e1nchez</a>""], ""photo_reference"": ""CmRaAAAABUrwAHZhbeBBYucCyM2OVzRPkqtfmBjtIbHQNqHgFO3ufMO7uv-aNnQHtmb02a7tOlkU0GR5U31t2n8cTq3hVQbVgHAuc9Y9goGmhLvw25HYM2LGm3o-44Rnv9rdN5jcEhDauOBENcsnerVcMEFkjKBNGhTS1MqmYBhyxycJ64GfpWxbh7CuXg"", ""width"": 4032}]",ChIJgSMs_9P40YURlGrWdXOfZ_U,"[""restaurant"", ""food"", ""point_of_interest"", ""establishment""]","Calle José de Emparán 9, Tabacalera, Ciudad de México","{""location"": {""lat"": 19.4380422, ""lng"": -99.1513343}, ""viewport"": {""northeast"": {""lat"": 19.43935857989272, ""lng"": -99.14992207010728}, ""southwest"": {""lat"": 19.43665892010728, ""lng"": -99.15262172989272}}}"
909b32cf05cde8b31a360907279e25b3678ab71d,ChIJg6kZgtL-0YUR18XrmmEyG4E,"{""compound_code"": ""CVM6+Q8 Mexico City"", ""global_code"": ""76F2CVM6+Q8""}",Sushi Roll,2,4.3,4434,https://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png,"[{""height"": 3024, ""html_attributions"": [""<a href=\""https://maps.google.com/maps/contrib/116884430890756685598\"">Sabrina Sanichar</a>""], ""photo_reference"": ""CmRaAAAAA2EyrMHkiYG5F4RCJc_r8Nxl91A1I-mXS0-2DCZ524mLCpg99YccwJP36liM3LSb5DXnwW8ohkdWvy0kJq8ntug5PcnFF8cXsEFQ_tB9vvVOmr63RglUM6Tqv8u-muO5EhCa04JpaMmLkXlZax4GomaRGhSmrCST4zDKN5T8xtwreAJmenkL2Q"", ""width"": 4032}]",ChIJg6kZgtL-0YUR18XrmmEyG4E,"[""restaurant"", ""food"", ""point_of_interest"", ""establishment""]","Av. 5 de Mayo 15, Centro Histórico de la Cdad. de México, Centro, Ciudad de México","{""location"": {""lat"": 19.4344864, ""lng"": -99.13919829999999}, ""viewport"": {""northeast"": {""lat"": 19.43589182989273, ""lng"": -99.13783997010728}, ""southwest"": {""lat"": 19.43319217010728, ""lng"": -99.14053962989271}}}"
f5e853921924b2ce2ef26ef72ff619bb25794744,ChIJweiH7Ub50YURZlkVqR_sekQ,"{""compound_code"": ""CVM3+VP Mexico City"", ""global_code"": ""76F2CVM3+VP""}",Sushi MX,,2.2,5,https://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png,"[{""height"": 1200, ""html_attributions"": [""<a href=\""https://maps.google.com/maps/contrib/104195612380119282534\"">A Google User</a>""], ""photo_reference"": ""CmRaAAAAdEkL4J7rgQJeRHDoOxDUH1rPv-oeGc6qbisABRq_752okTzgQthpYhWs5UeZTlDEItnhh1mHwSmbpL-lR34TcpYAFoERNl9A0N1KZCN71IgJlkszOg4Ga2cq5e9_puoTEhBMgIfQWx1WVq1QEZtzbeizGhS0DJleqvCYdXxXMXMhnuUfGQMibg"", ""width"": 1600}]",ChIJweiH7Ub50YURZlkVqR_sekQ,"[""restaurant"", ""food"", ""point_of_interest"", ""establishment""]","Av. Juárez 64, Colonia Centro, Centro, Ciudad de México","{""location"": {""lat"": 19.4347341, ""lng"": -99.14565309999999}, ""viewport"": {""northeast"": {""lat"": 19.43622577989273, ""lng"": -99.14427897010727}, ""southwest"": {""lat"": 19.43352612010728, ""lng"": -99.14697862989271}}}"
6c3e36179a3bf911d5f78955746a1c9ba13f8363,ChIJ_z-YrSz50YURnHQgDZZiajU,"{""compound_code"": ""CVM6+C5 Mexico City"", ""global_code"": ""76F2CVM6+C5""}",Sushiitto Centro,2,4.0,1368,https://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png,"[{""height"": 3024, ""html_attributions"": [""<a href=\""https://maps.google.com/maps/contrib/114805279956138398511\"">ostar castelazo</a>""], ""photo_reference"": ""CmRaAAAAooyUVY0vSIXjaNc4nAQeCbttDavtwFqHV0Wr4qHX2GgRBi1FnSjoA-MlPB6Avh6IypMISbsxxAy_c98QImyQw5S59XxtFn7hqR5WJmWr6zF9NuTauI3z1vU_4mzoAWLqEhBJUCJWrrf0NBx4PVlmHFBCGhSjd8gzinzMcD5yfu74G3Ec2X4O2Q"", ""width"": 4032}]",ChIJ_z-YrSz50YURnHQgDZZiajU,"[""restaurant"", ""food"", ""point_of_interest"", ""establishment""]","Gante 1, Centro Histórico de la Cdad. de México, Centro, Ciudad de México","{""location"": {""lat"": 19.4335329, ""lng"": -99.1395828}, ""viewport"": {""northeast"": {""lat"": 19.43488272989272, ""lng"": -99.1382329701073}, ""southwest"": {""lat"": 19.43218307010728, ""lng"": -99.14093262989273}}}"
5f47c05526754ed63850e7b0a5e71f3be35bbd0d,ChIJW1CNcdn-0YURASuPI3Z4hbo,"{""compound_code"": ""CV95+3H Mexico City"", ""global_code"": ""76F2CV95+3H""}","Comida Japonesa ""Nigiri Sushi""",,4.4,49,https://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png,"[{""height"": 3120, ""html_attributions"": [""<a href=\""https://maps.google.com/maps/contrib/110072050307791671184\"">A Google User</a>""], ""photo_reference"": ""CmRaAAAAOGPZXx8mz_UOcfaS9HJGXRMCheBL76LuT3KnWpjeyvy-cUJ7yvqC8xWMAObu9Dvx3DyJRGhPcA0woqvjOr8bJk52npWxVXLd0r5FU4bKQNCqvQNOG5_GtoSQlMSdyuKdEhCuWbuVvZ6IvQO2y84jX85jGhRk5x30JxaCAYNQGfhnIQRRvj4FGQ"", ""width"": 4160}]",ChIJW1CNcdn-0YURASuPI3Z4hbo,"[""restaurant"", ""food"", ""point_of_interest"", ""establishment""]","Alfredo Chavero 42, Obrera, Ciudad de México","{""location"": {""lat"": 19.4176498, ""lng"": -99.14107729999999}, ""viewport"": {""northeast"": {""lat"": 19.41895142989272, ""lng"": -99.1397318701073}, ""southwest"": {""lat"": 19.41625177010728, ""lng"": -99.14243152989273}}}"
895cc66df46b89623bc0ca599a4ca5eed9d20c5d,ChIJMxFUSDb50YURCO5o45amST0,"{""compound_code"": ""CVRF+VX Mexico City"", ""global_code"": ""76F2CVRF+VX""}",Sushi Meshidon,,4.5,330,https://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png,"[{""height"": 4618, ""html_attributions"": [""<a href=\""https://maps.google.com/maps/contrib/103308880386091347383\"">MIT MG</a>""], ""photo_reference"": ""CmRaAAAAMGvUw1CgBB5JHjhzrNfywDeeMqTPpW7ff6QE0_09OvpOYwQo-Cspkqv_IkbXU-LA5z6U4w1awjg9I1nAm8DrVSjL6_u2FQh6cj7O0Xq-1Dt8wqKqz0tI-dDCFIo3n4yLEhBXrc5gO-_1okvqHOagg0yHGhSj0IYGNP_t4oKqAIGucR0N8mqkyA"", ""width"": 3464}]",ChIJMxFUSDb50YURCO5o45amST0,"[""restaurant"", ""food"", ""point_of_interest"", ""establishment""]","Calle Manuel Doblado 138, Morelos, Ciudad de México","{""location"": {""lat"": 19.4421673, ""lng"": -99.12501069999999}, ""viewport"": {""northeast"": {""lat"": 19.44350872989272, ""lng"": -99.12357702010728}, ""southwest"": {""lat"": 19.44080907010728, ""lng"": -99.12627667989273}}}"
dc1b0962db40b8d4b8d5a5c1ea3156395222811a,ChIJZaQLqCr50YURMEJwvh_6psw,"{""compound_code"": ""CVM3+CV Cuauht\u00e9moc, Mexico City"", ""global_code"": ""76F2CVM3+CV""}",Teikit,2,4.1,1575,https://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png,"[{""height"": 1152, ""html_attributions"": [""<a href=\""https://maps.google.com/maps/contrib/103726434467417871340\"">esteban hatch</a>""], ""photo_reference"": ""CmRaAAAA_OKmT9iTEr3-RI3AqRT7oKjbT-d-K80TK26ZoFXe5h6gpTqvSXMivSj8JtwqUO_oTuktctxWd5idLTI201i1uRMOhTU02dnPMke9LQwfd8Kl1C9UwYAfEBBHSgCLFZQEEhC-XUa43Cp2u_RaE7rqoYiwGhT6tNCnIQGK-Jr1SoiZYJkpDeMN3A"", ""width"": 2048}]",ChIJZaQLqCr50YURMEJwvh_6psw,"[""restaurant"", ""food"", ""point_of_interest"", ""establishment""]","Local 13, Revillagigedo 18, Centro","{""location"": {""lat"": 19.4335961, ""lng"": -99.14530219999999}, ""viewport"": {""northeast"": {""lat"": 19.43501637989272, ""lng"": -99.14432327010726}, ""southwest"": {""lat"": 19.43231672010728, ""lng"": -99.14702292989271}}}"
dfdb18b5565e9dd2520bda6ee6194f07c87118f7,ChIJ89ZOxNv40YUR4EfqWcvJNHI,"{""compound_code"": ""CRXX+75 Mexico City"", ""global_code"": ""76F2CRXX+75""}",Sushi Itto,2,4.2,1150,https://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png,"[{""height"": 3024, ""html_attributions"": [""<a href=\""https://maps.google.com/maps/contrib/112437021879701898430\"">\u6a02\u904a\u5947\u8da3</a>""], ""photo_reference"": ""CmRaAAAAuffC-QPgyTRmZBpKaPA3JxjV-1242qnqULuk9AHLMplJo_vXDz7exIIofRM-_O-P55oORp2EoLDhPzfANfEqMsAMmOiT7B4JSShgBXcfsyCA9flgZAfdSLBLVuIq6prgEhDF1Zw_rVK0IntwF5xMbL_fGhRPgTZ3Y3utq3fcgv0Ios9NPf-jjA"", ""width"": 4032}]",ChIJ89ZOxNv40YUR4EfqWcvJNHI,"[""restaurant"", ""food"", ""point_of_interest"", ""establishment""]","Eje 1 Nte. 259, Buenavista, Ciudad de México","{""location"": {""lat"": 19.4481579, ""lng"": -99.1520695}, ""viewport"": {""northeast"": {""lat"": 19.44947442989272, ""lng"": -99.15072652010727}, ""southwest"": {""lat"": 19.44677477010727, ""lng"": -99.1534261798927}}}"
131000360c5bcae1348458a06673dcdbdfa6afab,ChIJi7LP0tP-0YUR_CwEGa3cTy0,"{""compound_code"": ""CVH7+43 Mexico City"", ""global_code"": ""76F2CVH7+43""}",Satoshi Sushi Bar & Lounge,,4.3,276,https://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png,"[{""height"": 3024, ""html_attributions"": [""<a href=\""https://maps.google.com/maps/contrib/113613944611832407054\"">A Google User</a>""], ""photo_reference"": ""CmRaAAAAd2F1_PYBcpAVL2MaN6ur2yf14fCCTSDS6neY-KDMMpD2i7wwBcNur7clexOIkcCylWVsO-px-bhfqx6iJPg4g_DCjbHPM_kGtSFae8qFkKu2JJSwJhMQG5Ia_X3_RibOEhDlI5QHqJYy_HnhNhQtglFgGhQ5jIZryP3-ARdagDu2Jkm4psi9Qw"", ""width"": 4032}]",ChIJi7LP0tP-0YUR_CwEGa3cTy0,"[""restaurant"", ""food"", ""point_of_interest"", ""establishment""]","Isabel la Católica 87, Centro Histórico de la Cdad. de México, Centro, Ciudad de México","{""location"": {""lat"": 19.4278497, ""lng"": -99.137346}, ""viewport"": {""northeast"": {""lat"": 19.42918487989272, ""lng"": -99.13588772010728}, ""southwest"": {""lat"": 19.42648522010727, ""lng"": -99.13858737989271}}}"
e24713e20e603c9ef64918e95ff35cce61b8c8f4,ChIJadOV6tv40YURFM7ixJ2iUo8,"{""compound_code"": ""CRXX+H7 Mexico City"", ""global_code"": ""76F2CRXX+H7""}",Sushi Roll Buenavista,2,4.4,4109,https://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png,"[{""height"": 2250, ""html_attributions"": [""<a href=\""https://maps.google.com/maps/contrib/117589099793862783770\"">Rosario Negrete</a>""], ""photo_reference"": ""CmRaAAAAZX6MD_puwcYylF4FNDK8P6a0-JcmpxGikgkbQNhhqBME3dUmlow-XBo1safjldvMF1WUEiDtqhS0ciMb6NUlXAUw7kUqpuzwma2G9r86QazEr2cKRVYubhyQBSW5bMfoEhAN8c_T5KUynBdkXRdJ3_CTGhQIahni0Rj9h-rYa6wuujftoKIoWw"", ""width"": 4000}]",ChIJadOV6tv40YURFM7ixJ2iUo8,"[""restaurant"", ""food"", ""point_of_interest"", ""establishment""]","Eje 1 Norte 259, local N2FC16, Buenavista, Ciudad de México","{""location"": {""lat"": 19.4489654, ""lng"": -99.1518509}, ""viewport"": {""northeast"": {""lat"": 19.45041917989272, ""lng"": -99.15048037010727}, ""southwest"": {""lat"": 19.44771952010727, ""lng"": -99.15318002989272}}}"
2579beba805c19ec93673ae46de009265369a068,ChIJR5w1-ET50YURelsacDwaj5c,"{""compound_code"": ""CVXM+VX Venustiano Carranza, Mexico City"", ""global_code"": ""76F2CVXM+VX""}",Sakiko Sushi,,4.3,176,https://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png,"[{""height"": 3024, ""html_attributions"": [""<a href=\""https://maps.google.com/maps/contrib/102215294553710633937\"">Armando Villar</a>""], ""photo_reference"": ""CmRaAAAAL6nYwKfOY7w-_3cT5fdgHCeed4ZwvbDoeygC2txq5K_ghR4jgRWDOXo4fFSvet8e-uvBZmiDWPA3JOKP2tYYUiVACf5NPYwy41VOQHGtF_x8DqvmWpnpEt4dZG7N1-7BEhAQ8gXWFMssqu192YXnUTksGhSkUK2X-qSFIbpUZ8pWsbkoabhRoQ"", ""width"": 4032}]",ChIJR5w1-ET50YURelsacDwaj5c,"[""restaurant"", ""food"", ""point_of_interest"", ""establishment""]","Av. Canal del Nte. 146, Michoacana, Ciudad de México","{""location"": {""lat"": 19.4496894, ""lng"": -99.1150368}, ""viewport"": {""northeast"": {""lat"": 19.45112462989272, ""lng"": -99.11366592010728}, ""southwest"": {""lat"": 19.44842497010728, ""lng"": -99.11636557989272}}}"
4a4078892d56b098174b9139992087ce777b7976,ChIJaZda6Lv-0YURf7h6lzSxRz0,"{""compound_code"": ""CV9M+55 Mexico City"", ""global_code"": ""76F2CV9M+55""}",Daymo sushi,1,4.3,155,https://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png,"[{""height"": 585, ""html_attributions"": [""<a href=\""https://maps.google.com/maps/contrib/109673831704803739834\"">Daymo sushi</a>""], ""photo_reference"": ""CmRaAAAAAGK7BIXBuyB41JdGKhXG5OJKyLHwYVQELpI4PTEZEtXaczvYvDLOfgTzo12fahkjucc7ZT2FO1Lk-v0CidE8qJ6KDWm2GbMIm3PLoa5R9gmVRhDmTHnICFab_a9ujeQ6EhA7QFYkn-QSPxVQtMnpmhqiGhT7qc7nK_MwEBexLAQ_DxhiZV26vw"", ""width"": 1040}]",ChIJaZda6Lv-0YURf7h6lzSxRz0,"[""restaurant"", ""food"", ""point_of_interest"", ""establishment""]","Calle Zoquipa & Calle Cucurpe, Aeronáutica Militar, Ciudad de México","{""location"": {""lat"": 19.417885, ""lng"": -99.1170896}, ""viewport"": {""northeast"": {""lat"": 19.41918717989272, ""lng"": -99.11574027010728}, ""southwest"": {""lat"": 19.41648752010728, ""lng"": -99.11843992989272}}}"
6c09b72cffac808e497422c7049a2dab31025f06,ChIJa7soM8T-0YURo8Iuh485zRw,"{""compound_code"": ""CV9C+Q2 Mexico City"", ""global_code"": ""76F2CV9C+Q2""}",Sushi Itto,2,4.0,950,https://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png,"[{""height"": 4160, ""html_attributions"": [""<a href=\""https://maps.google.com/maps/contrib/111616987290097134326\"">A Google User</a>""], ""photo_reference"": ""CmRaAAAAuqWKweiU629qQrOu_OOKYcxF6oCHya6-CoIDqx8y2Op7wUCAkNF_KDpCJ6NEXyeHi3zFX_Bjpa3DKQHI256lk3smk1c9z8iz9scRCM3NGtMzGVBTclNN5OahFGofk-yyEhB2UF1N60DR0jucQFlxHNCNGhQXwUvtDyIek4OCkoV-HoQTX63Wcw"", ""width"": 3120}]",ChIJa7soM8T-0YURo8Iuh485zRw,"[""restaurant"", ""food"", ""point_of_interest"", ""establishment""]","PORTAL CENTRO Lorenzo Boturini 258 Local 2N-37, Tránsito, Ciudad de México","{""location"": {""lat"": 19.4193791, ""lng"": -99.12991749999999}, ""viewport"": {""northeast"": {""lat"": 19.42072892989273, ""lng"": -99.12856767010727}, ""southwest"": {""lat"": 19.41802927010728, ""lng"": -99.13126732989272}}}"
086129634ca366b7f7b0d125fbbd1cc7339732e1,ChIJn3Pwniz50YURmij21-c1aPM,"{""compound_code"": ""CVM6+W4 Mexico City"", ""global_code"": ""76F2CVM6+W4""}",Ichiban,2,4.2,3517,https://maps.gstatic.com/mapfiles/place_api/icons/restaurant-71.png,"[{""height"": 3096, ""html_attributions"": [""<a href=\""https://maps.google.com/maps/contrib/112736674050103355846\"">Javier Vallejo Romo</a>""], ""photo_reference"": ""CmRaAAAA8mH62X4Uam6t9tjOP4-UvGvBwLu2geiGhyJ83u9mMYGFW3T7fP6uC7DebC51w3Q8gjcsQRxpqAAMLZ_EDfOFR9caSBnG9DGQoXWULLDdP5ZXxv1Tx5m-ijCTurd37r0OEhBHcmlupqBkkrY1qN_ivzoXGhRa3rmu7vJT3BsYs9JEYTmZxmtYPQ"", ""width"": 4128}]",ChIJn3Pwniz50YURmij21-c1aPM,"[""restaurant"", ""food"", ""point_of_interest"", ""establishment""]","Av. 5 de Mayo 10, Centro Histórico de la Cdad. de México, Centro, Ciudad de México","{""location"": {""lat"": 19.4347973, ""lng"": -99.1396942}, ""viewport"": {""northeast"": {""lat"": 19.43608467989272, ""lng"": -99.13835432010728}, ""southwest"": {""lat"": 19.43338502010728, ""lng"": -99.14105397989272}}}"
e8974c154c68580434ab10dc1093d312fa7b6b58,ChIJ2SLVKDX50YURprvZxworPpE,"{""compound_code"": ""CVMF+VH Mexico City"", ""global_code"": ""76F2CVMF+VH""}",KAORY SUSHI,,4.2,29,https://maps.gstatic.com/mapfiles/place_api/icons/generic_business-71.png,"[{""height"": 2272, ""html_attributions"": [""<a href=\""https://maps.google.com/maps/contrib/117487493228955387687\"">ALLEN WALKER</a>""], ""photo_reference"": ""CmRaAAAAiU2U6-WQ1AogHMsQeJ2U2jNVGH5iobXbkp9VNW6yRdQpYwvcFhng6FMYjJdoyTiwOgCSGMc1qowOi6VU-GmhdJTWcIWpqEQVkewCYvV9E2AhmZfXntQiuj9qCONOkZZOEhAAmfjBxKCE7dk4x0lvvB7wGhSPbOHCk-OvlAGthe3MtTu10-7A7A"", ""width"": 4608}]",ChIJ2SLVKDX50YURprvZxworPpE,"[""meal_delivery"", ""restaurant"", ""food"", ""point_of_interest"", ""establishment""]","Calle Manuel Doblado 10, Centro, Ciudad de México","{""location"": {""lat"": 19.4346863, ""lng"": -99.1260408}, ""viewport"": {""northeast"": {""lat"": 19.43602737989272, ""lng"": -99.12461447010729}, ""southwest"": {""lat"": 19.43332772010728, ""lng"": -99.12731412989272}}}"
